name,type,kind,null?,default,primary key,unique key,check,expression,comment,policy name,privacy domain
BENE_EQTBL_BIC_CD,VARCHAR(2),COLUMN,Y,,N,N,,,A CODE IDENTIFYING AN EQUATABLE OR COMPARABLE BENEFICIARY IDENTIFICATION CODE (BIC) THAT REPRESENTS A SIMILAR RELATIONSHIP BETWEEN THE BENEFICIARY AND THE PRIMARY WAGE EARNER. BICS ARE EQUATABLE WHEN THEY IDENTIFY THE SAME PERSON (FOR EXAMPLE: WIFE/WIDOW).  REFERENCE TABLE: BENE_EQTBL_BIC_CD OR BENE_CTGRY_EQTBL_BIC_CD.,,
BENE_EQTBL_BIC_HICN_NUM,VARCHAR(11),COLUMN,Y,,N,N,,,A NUMBER COMPRISED OF THE BENEFICIARYS CLAIM ACCOUNT NUMBER (CAN) AND EQUATABLE BENEFICIARY IDENTIFICATION CODE (BIC) THAT IS LOGICALLY ASSOCIATED WITH A BENEFICIARY. FOR EXAMPLE  BICS B (WIFE) AND D (WIDOW) ARE EQUATABLE (THE WIFE/WIDOW IS ENTITLED TO MEDICARE BENEFITS UNDER HER HUSBANDÒ² SOCIAL SECURITY NUMBER). THE EQUATABLE HEALTH INSURANCE CLAIM NUMBERS (HICNS) WOULD THUS BE 999999999B AND 999999999D.,,
BENE_1ST_NAME,VARCHAR(30),COLUMN,N,,N,N,,,A FIRST NAME FOR A MEDICARE BENEFICIARY.,,
BENE_LAST_NAME,VARCHAR(40),COLUMN,N,,N,N,,,"A LAST NAME OR SURNAME, INCLUDING ANY FOLLOWING TITLES OR SUFFIXES, FOR A MEDICARE BENEFICIARY.",,
BENE_HIC_NUM,VARCHAR(12),COLUMN,Y,,N,N,,,A MEDICARE HEALTH INSURANCE CLAIM NUMBER (HICN) CONSISTING OF A NINE DIGIT CLAIM ACCOUNT NUMBER (CAN) FOLLOWED BY A ONE OR TWO POSITION ALPHA-NUMERIC BENEFICIARY IDENTIFICATION CODE (BIC).  THIS COLUMN CONTAINS EITHER THE SOCIAL SECURITY ADMINISTRATION (SSA) HICN OR THE RAILROAD RETIREMENT BOARD (RRB) INTERNAL HICN.,,
BENE_MBI_ID,VARCHAR(11),COLUMN,Y,,N,N,,,"AN IDENTIFIER THAT UNIQUELY IDENTIFIES A BENEFICIARY AND REPLACES THE HEALTH INSURANCE CLAIM NUMBER (HICN) ON MEDICARE CARDS. THE FORMAT OF THE MEDICARE BENEFICIARY IDENTIFIER (MBI) IS 11-POSITIONS IN LENGTH AND CONTAINS THE FOLLOWING VALUES:  POSITION 1 Ö NUMERIC VALUES: 1 - 9  POSITION 2 Ö ALPHABETIC VALUES: A - Z (MINUS S, L, O, I, B, Z)  POSITION 3 Ö ALPHANUMERIC VALUES: 0 - 9 AND A - Z (MINUS S, L, O, I, B, Z)  POSITION 4 Ö NUMERIC VALUES: 0 - 9  POSITION 5 Ö ALPHABETIC VALUES: A - Z (MINUS S, L, O, I, B, Z)  POSITION 6 Ö ALPHANUMERIC VALUES: 0 - 9 AND A - Z (MINUS S, L, O, I, B, Z)  POSITION 7 Ö NUMERIC VALUES: 0 - 9  POSITION 8 Ö ALPHABETIC VALUES: A - Z (MINUS S, L, O, I, B, Z)  POSITION 9 Ö ALPHABETIC VALUES: A - Z (MINUS S, L, O, I, B, Z)  POSITION 10 Ö NUMERIC VALUES: 0 - 9  POSITION 11 Ö NUMERIC VALUES: 0 - 9",,
BENE_MDCD_NUM,VARCHAR(20),COLUMN,Y,,N,N,,,A UNIQUE IDENTIFIER FOR A BENEFICIARY AS ASSIGNED BY A GIVEN STATE FOR MEDICAID COVERAGE.,,
BENE_MDCD_RCPNT_NUM,VARCHAR(20),COLUMN,Y,,N,N,,,A MEDICAID RECIPIENT IDENTIFICATION NUMBER ASSIGNED TO A BENEFICIARY.,,
BENE_MDCD_RCPNT_NUM_CHK_DGT,VARCHAR(1),COLUMN,Y,,N,N,,,A CHECK DIGIT ASSOCIATED WITH A BENEFICIARYS MEDICAID RECIPIENT IDENTIFICATION NUMBER.,,
BENE_MIDL_NAME,VARCHAR(15),COLUMN,Y,,N,N,,,THE FIRST INITIAL OF THE MEDICARE BENEFICIARYS MIDDLE NAME.,,
BENE_LINK_KEY,"NUMBER(38,0)",COLUMN,Y,,N,N,,,AN UNIQUE NUMBER ASSIGNED BY THE ENROLLMENT DATABASE (EDB) TO EACH EDB BENEFICIARY RECORD.     NOTE: THIS COLUMN IS ONLY POPULATED WHEN THE INTEGRATED DATA REPOSITORY (IDR) RECEIVES A BENE_LINK_KEY FROM THE SOURCE SYSTEM.,,
BENE_PHNE_NUM,VARCHAR(15),COLUMN,Y,,N,N,,,A TELEPHONE NUMBER FOR A MEDICARE BENEFICIARY.,,
BENE_RACE_CD,VARCHAR(2),COLUMN,Y,,N,N,,,A CODE IDENTIFYING A BENEFICIARYS RACE.  REFERENCE TABLE: BENE_RACE_CD,,
BENE_RP_NAME,VARCHAR(40),COLUMN,Y,,N,N,,,A NAME FOR A PERSON OR ORGANIZATION THAT IS APPOINTED BY THE SOCIAL SECURITY ADMINISTRATION (SSA) TO RECEIVE PAYMENT FOR A QUALIFIED INDIVIDUALS BENEFIT BASED ON THE DETERMINATION OF THE SOCIAL SECURITY ADMINISTRATION THAT THE INTEREST OF THE QUALIFIED INDIVIDUAL WOULD BE SERVED.,,
BENE_RP_RSD_SW,VARCHAR(1),COLUMN,Y,,N,N,,,AN INDICATOR IDENTIFYING WHETHER THE BENEFICIARY LIVES WITH THE REPRESENTATIVE PAYEE.    REFERENCE TABLE: BENE_RP_RSD_SW,,
BENE_RP_SW,VARCHAR(1),COLUMN,Y,,N,N,,,AN INDICATOR IDENTIFYING WHETHER A BENEFICIARY HAS A REPRESENTATIVE PAYEE FOR SOCIAL SECURITY CASH BENEFIT PURPOSES.    REFERENCE TABLE: BENE_RP_SW,,
BENE_RRB_NUM,VARCHAR(12),COLUMN,Y,,N,N,,,A NUMBER IDENTIFYING A RAILROAD BOARD EMPLOYEE OR RETIRED RAILROAD BOARD MEDICARE BENEFICIARY. THIS NUMBER IS ALSO KNOWN AS THE RAILROAD RETIREMENT BOARD (RRB) EXTERNAL HEALTH INSURANCE CLAIM NUMBER (HICN). THE RAILROAD RETIREMENT BOARD IDENTIFIES ITS EMPLOYEES AND RETIREES WITH CLAIM NUMBERS THAT CONSIST OF LETTER PREFIXES FOLLOWED BY EITHER SIX OR NINE NUMERIC DIGITS.,,
BENE_RSDNC_MET_DT,DATE,COLUMN,Y,,N,N,,,A DATE IDENTIFYING WHEN THE FIVE YEAR CONTINUOUS UNITED STATES RESIDENCY REQUIREMENT IS MET.  THIS DATE IS USED TO DERIVE THE INITIAL ENROLLMENT PERIOD FOR AN UNINSURED MEDICARE BENEFICIARY.,,
BENE_SEX_CD,VARCHAR(1),COLUMN,Y,,N,N,,,A CODE IDENTIFYING THE SEX OF A MEDICARE BENEFICIARY.     REFERENCE TABLE: BENE_SEX_CD,,
BENE_SSN_NUM,VARCHAR(9),COLUMN,N,,N,N,,,A NUMBER IDENTIFYING A BENEFICIARY AS ASSIGNED BY THE SOCIAL SECURITY ADMINISTRATION (SSA).,,
BENE_VRFY_DEATH_DAY_SW,VARCHAR(1),COLUMN,Y,,N,N,,,"AN INDICATION IF THE EXACT DATE OF DEATH FOR A MEDICARE BENEFICIARY WAS VERIFIED.  VALID VALUES:  Y = YES, DATE OF DEATH HAS BEEN VERIFIED.  N = NO, DATE OF DEATH HAS NOT BEEN VERIFIED.",,
CNTCT_LANG_CD,VARCHAR(3),COLUMN,Y,,N,N,,,A CODE IDENTIFYING THE LANGUAGE THAT THE BENEFICIARY REQUESTED CENTERS FOR MEDICARE AND MEDICAID SERVICES (CMS) USE WHEN SENDING THE MEDICARE HANDBOOK.  ENGLISH AND SPANISH ARE THE ONLY LANGUAGE CHOICES THAT CMS SUPPORTS.  THIS LANGUAGE PREFERENCE CODE IS USED EXCLUSIVELY FOR THE MEDICARE HANDBOOK.  IT IS NOT USED FOR ANY OTHER TYPE OF MAIL SENT TO BENEFICIARIES.    REFERENCE TABLE: CNTCT_LANG_CD,,
CNTCT_SRC_ID,VARCHAR(5),COLUMN,Y,,N,N,,,A UNIQUE IDENTIFIER OF A SOURCE THAT IS DERIVED BY THE INTEGRATED DATA REPOSITORY (IDR) AND POPULATED FOR DEFAULT RECORDS ONLY WITH A DEFAULT VALUE OF 10000.,,
CNTCT_LCL_LANG_CD,VARCHAR(10),COLUMN,Y,,N,N,,,A CODE IDENTIFYING THE LANGUAGE THAT THE BENEFICIARY REQUESTED CENTERS FOR MEDICARE AND MEDICAID SERVICES (CMS) USE WHEN SENDING THE MEDICARE HANDBOOK.  ENGLISH AND SPANISH ARE THE ONLY LANGUAGE CHOICES THAT CMS SUPPORTS.  THIS LANGUAGE PREFERENCE CODE IS USED EXCLUSIVELY FOR THE MEDICARE HANDBOOK.  IT IS NOT USED FOR ANY OTHER TYPE OF MAIL SENT TO BENEFICIARIES.    REFERENCE TABLE: CNTCT_LANG_CD,,
CNTCT_LANG_DLRY_TYPE_CD,VARCHAR(2),COLUMN,Y,,N,N,,,A CODE IDENTIFYING THE TYPE OF MEDIA THAT THE BENEFICIARY PREFERS CENTERS FOR MEDICARE AND MEDICAID SERVICES (CMS) USE WHEN SENDING THE MEDICARE HANDBOOK.    REFERENCE TABLE: CNTCT_LANG_DLRY_TYPE_CD,,
BENE_SRC_ID,VARCHAR(5),COLUMN,Y,,N,N,,,,,
BENE_ADR_SQNC_NUM,"NUMBER(38,0)",COLUMN,N,,N,N,,,AN INTEGRATE DATA REPOSITORY (IDR) ASSIGNED NUMBER IDENTIFYING A VERSION OF A BENEFICIARY ADDRESS.,,
CNTCT_ADR_CONSLR_CD,VARCHAR(3),COLUMN,Y,,N,N,,,A CODE ASSIGNED TO THE AMERICAN CONSULATE IN A FOREIGN COUNTRY.  THIS CODE WILL IDENTIFY A FOREIGN ADDRESS IN THE MEDICARE BENEFICIARY DATABASE (MBD) FOR A BENEFICIARY.    REFERENCE TABLE: CNTCT_ADR_CONSLR_CD,,
CNTCT_ADR_SCRUB_CD,VARCHAR(1),COLUMN,Y,,N,N,,,AN INDICATOR OF WHETHER OR NOT THE BENEFICIARY ADDRESS RECORD WAS SUCCESSFULLY SCRUBBED (CLEANSED) BY THE FINALIST PROGRAM.     REFERENCE TABLE: CNTCT_ADR_SCRUB_CD,,
GEO_SK,"NUMBER(38,0)",COLUMN,Y,,N,N,,,AN INTEGRATED DATA REPOSITORY (IDR) ASSIGNED NUMERIC SURROGATE KEY IDENTIFYING A PARTICULAR GEOGRAPHICAL LOCATION BY ITS FIVE-DIGIT ZIP CODE.,,
GEO_ZIP4_CD,VARCHAR(4),COLUMN,Y,,N,N,,,A FOUR-DIGIT ZIP CODE EXTENSION TO THE FIVE-DIGIT ZIP CODE DEFINED BY THE UNITED STATES POSTAL SERVICE (USPS) THAT REPRESENTS A SPECIFIC DELIVERY ROUTE WITHIN A DELIVERY AREA.    REFERENCE TABLE: GEO_ZIP9_CD,,
BENE_ADR_BGN_DT,DATE,COLUMN,N,,N,N,,,A DATE IDENTIFYING THE EFFECTIVE DATE FOR THIS VERSION OF THE BENEFICIARYS ADDRESS.,,
BENE_LINE_1_ADR,VARCHAR(45),COLUMN,Y,,N,N,,,A FIRST LINE OF A BENEFICIARY STREET ADDRESS.,,
BENE_LINE_2_ADR,VARCHAR(45),COLUMN,Y,,N,N,,,A SECOND LINE OF A BENEFICIARY STREET ADDRESS.,,
BENE_LINE_3_ADR,VARCHAR(40),COLUMN,Y,,N,N,,,A THIRD LINE OF A BENEFICIARY STREET ADDRESS.,,
BENE_LINE_4_ADR,VARCHAR(40),COLUMN,Y,,N,N,,,A FOURTH LINE OF A BENEFICIARY MAILING ADDRESS.,,
BENE_LINE_5_ADR,VARCHAR(40),COLUMN,Y,,N,N,,,A FIFTH LINE OF A BENEFICIARY MAILING ADDRESS.,,
BENE_LINE_6_ADR,VARCHAR(40),COLUMN,Y,,N,N,,,A SIXTH LINE OF A BENEFICIARY MAILING ADDRESS.,,
GEO_ZIP5_CD,VARCHAR(5),COLUMN,Y,,N,N,,,A FIVE-DIGIT ZIP CODE DEFINED BY THE UNITED STATES POSTAL SERVICE (USPS) THAT IDENTIFIES THE DESTINATION POST OFFICE OR DELIVERY AREA.     REFERENCE TABLE: GEO_ZIP5_CD,,
GEO_USPS_STATE_CD,VARCHAR(2),COLUMN,Y,,N,N,,,A CODE IDENTIFYING THE TWO-CHARACTER ALPHABETIC ABBREVIATION FOR A STATE IN THE UNITED STATES AS DEFINED BY THE UNITED STATES POSTAL SERVICE (USPS).    REFERENCE TABLE: GEO_USPS_STATE_CD,,
GEO_ZIP_PLC_NAME,VARCHAR(100),COLUMN,Y,,N,N,,,A NAME OF THE CITY FOR A GIVEN ZIP CODE OF A MEDICARE BENEFICIARYS MAILING ADDRESS.    REFERENCE TABLE: GEO_ZIP5_CD,,
META_SSN_SK,"NUMBER(38,0)",COLUMN,Y,,N,N,,,"A UNIQUE LEGACY NUMERIC VALUE ASSIGNED BY THE INTEGRATED DATA REPOSITORY (IDR), FORMULATED WITH A DATE AND A 3-DIGIT SEQUENCE NUMBER, WHICH IDENTIFIES THE BATCH PROCESS THAT INITIALLY LOADED A ROW IN THE IDR BASED ON CME_SSN SOURCE DATA. DUE TO THE LIMITATION OF A 3-DIGIT VALUE, THIS IS BEING REPLACED BY META_SRC_PRCSG_ID ON NEW IDR TABLES AS THE SOURCE DATA TRACKING STANDARD.",,
META_NAME_SK,"NUMBER(38,0)",COLUMN,Y,,N,N,,,"A UNIQUE LEGACY NUMERIC VALUE ASSIGNED BY THE INTEGRATED DATA REPOSITORY (IDR), FORMULATED WITH A DATE AND A 3-DIGIT SEQUENCE NUMBER, WHICH IDENTIFIES THE BATCH PROCESS THAT INITIALLY LOADED A ROW IN THE IDR BASED ON CME_BENE_NAME SOURCE DATA. DUE TO THE LIMITATION OF A 3-DIGIT VALUE, THIS IS BEING REPLACED BY META_SRC_PRCSG_ID ON NEW IDR TABLES AS THE SOURCE DATA TRACKING STANDARD.",,
META_ADR_SK,"NUMBER(38,0)",COLUMN,Y,,N,N,,,"A UNIQUE LEGACY NUMERIC VALUE ASSIGNED BY THE INTEGRATED DATA REPOSITORY (IDR), FORMULATED WITH A DATE AND A 3-DIGIT SEQUENCE NUMBER, WHICH IDENTIFIES THE BATCH PROCESS THAT INITIALLY LOADED A ROW IN THE IDR BASED ON CME_DRVD_MLG_ADR SOURCE DATA. DUE TO THE LIMITATION OF A 3-DIGIT VALUE, THIS IS BEING REPLACED BY META_SRC_PRCSG_ID ON NEW IDR TABLES AS THE SOURCE DATA TRACKING STANDARD.",,
META_SSN_LAST_UPDT_SK,"NUMBER(38,0)",COLUMN,N,,N,N,,,"A UNIQUE LEGACY NUMERIC VALUE ASSIGNED BY THE INTEGRATED DATA REPOSITORY (IDR), FORMULATED WITH A DATE AND A 3-DIGIT SEQUENCE NUMBER, WHICH IDENTIFIES THE BATCH PROCESS THAT INITIALLY LOADED A ROW IN THE IDR BASED ON CME_SSN SOURCE DATA. DUE TO THE LIMITATION OF A 3-DIGIT VALUE, THIS IS BEING REPLACED BY META_SRC_PRCSG_ID ON NEW IDR TABLES AS THE SOURCE DATA TRACKING STANDARD.",,
META_NAME_LAST_UPDT_SK,"NUMBER(38,0)",COLUMN,N,,N,N,,,"A UNIQUE LEGACY NUMERIC VALUE ASSIGNED BY THE INTEGRATED DATA REPOSITORY (IDR), FORMULATED WITH A DATE AND A 3-DIGIT SEQUENCE NUMBER, WHICH IDENTIFIES THE BATCH PROCESS THAT INITIALLY LOADED A ROW IN THE IDR BASED ON CME_BENE_NAME SOURCE DATA. DUE TO THE LIMITATION OF A 3-DIGIT VALUE, THIS IS BEING REPLACED BY META_SRC_PRCSG_ID ON NEW IDR TABLES AS THE SOURCE DATA TRACKING STANDARD.",,
META_ADR_LAST_UPDT_SK,"NUMBER(38,0)",COLUMN,N,,N,N,,,"A UNIQUE LEGACY NUMERIC VALUE ASSIGNED BY THE INTEGRATED DATA REPOSITORY (IDR), FORMULATED WITH A DATE AND A 3-DIGIT SEQUENCE NUMBER, WHICH IDENTIFIES THE BATCH PROCESS THAT INITIALLY LOADED A ROW IN THE IDR BASED ON CME_DRVD_MLG_ADR SOURCE DATA. DUE TO THE LIMITATION OF A 3-DIGIT VALUE, THIS IS BEING REPLACED BY META_SRC_PRCSG_ID ON NEW IDR TABLES AS THE SOURCE DATA TRACKING STANDARD.",,
BENE_ACRTN_DT,DATE,COLUMN,Y,,N,N,,,A DATE WHEN A BENEFICIARY RECORD WAS INITIALLY ESTABLISHED ON THE ENROLLMENT DATA BASE (EDB). ALL RECORDS THAT WERE ALREADY ON THE EDB AS OF 11/22/91 WERE ARBITRARILY ASSIGNED AN ACCRETION DATE OF 11/22/91.,,
BENE_INCRCRTN_EXCPTN_SW,VARCHAR(1),COLUMN,Y,,N,N,,,"A SWITCH INDICATING WHETHER A BENEFICIARY MAY HAVE BEEN INCARCERATED. THIS COLUMN IS POPULATED WITH Y WHEN THE BENEFICIARY EXISTS ON BENE_INCRCRTN, WHICH CAPTURES PERIODS WHERE A BENEFICIARY IS CONFINED TO A PENAL INSTITUTION.  VALID VALUES:  Y = BENEFICIARY HAS INCARCERATION PERIODS  N = BENEFICIARY DOES NOT HAVE INCARCERATION PERIODS  U = UNKNOWN    REFERENCE TABLE: BENE_INCRCRTN_EXCPTN_SW",,
BENE_PSC_CD,VARCHAR(1),COLUMN,Y,,N,N,,,A CODE IDENTIFYING THE SOCIAL SECURITY ADMINISTRATION (SSA) PROGRAM SERVICE CENTER (PSC) THAT IS RETAINING THE BENEFICIARYS FOLDER. THE ELEMENT WILL BE USEFUL IF A CUSTOMER SERVICE REPRESENTATIVE MUST CONTACT A PSC FOR PROBLEM CASE RESOLUTION.    REFERENCE TABLE: BENE_PSC_CD,,
BENE_CLRCL_NAME_CHG_SW,VARCHAR(1),COLUMN,Y,,N,N,,,"A SWITCH THAT PROTECTS A CLERICALLY CORRECTED BENEFICIARY NAME FROM BEING CHANGED BY AN SOCIAL SECURITY ADMINISTRATION/ RAILROAD RETIREMENT BOARD (SSA/RRB) UPDATE TRANSACTION.  WHEN THE SSA/RRB UPDATE CONTAINS A NAME THAT MATCHES THE GIVEN NAME, MIDDLE INITIAL AND SURNAME ON THE COMMON MEDICARE ENVIRONMENT (CME) DATABASE, THE CLERICAL NAME CHANGE SWITCH IS TURNED OFF.  VALID VALUES:  1 = CLERICAL NAME CHANGE PROCESSED: PROTECT THE CME NAME FROM BEING CHANGED BY AN UPDATE TRANSACTION  ~ OR BLANK = NAME IS NOT PROTECTED FROM CHANGE",,
BENE_CLRCL_SEX_CD_CRCTN_SW,VARCHAR(1),COLUMN,Y,,N,N,,,"A SWITCH THAT PROTECTS A CLERICALLY CORRECTED SEX CODE FROM BEING CHANGED BY AN SOCIAL SECURITY ADMINISTRATION/ RAILROAD RETIREMENT BOARD (SSA/RRB) UPDATE TRANSACTION.  WHEN THE SSA/RRB UPDATE TRANSACTION CONTAINS A SEX CODE THAT MATCHES THE SEX CODE ON THE COMMON MEDICARE ENVIRONMENT (CME) DATABASE, THE CLERICAL SEX CORRECTION SWITCH IS TURNED OFF.  VALID VALUES:  1 = CLERICAL SEX CODE PROCESSED: PROTECT THE CME SEX CODE FROM BEING CHANGED BY AN UPDATE TRANSACTION  ~ OR BLANK = NO CLERICAL CORRECTION APPLIED",,
BENE_CMBND_US_FRGN_ERNG_SW,VARCHAR(1),COLUMN,Y,,N,N,,,"AN INDICATOR IDENTIFYING WHETHER A MEDICARE BENEFICIARYS EARNINGS FROM A FOREIGN COUNTRY, WITH WHICH THE UNITED STATES HAS AN AGREEMENT, HAVE BEEN COMBINED WITH EARNINGS FROM THE UNITED STATES TO ESTABLISH ELIGIBILITY FOR BENEFITS.  THIS COMBINATION IS NEEDED TO ACCOMMODATE THE ASSESSMENT/TOTALIZATION OF BENEFITS LEGISLATION.   ALTHOUGH THESE INDIVIDUALS HAVE AN INSURED BENEFICIARY IDENTIFICATION CODE (BIC) BECAUSE THEY ARE INSURED FOR A SOCIAL SECURITY ADMINISTRATION (SSA) CASH BENEFIT, THEY MAY HAVE NO PART A COVERAGE OR PREMIUM BASED PART A COVERAGE.  VALID VALUES:  Y = YES, FOREIGN COUNTRY EARNINGS ARE INCLUDED.  N = NO, FOREIGN COUNTRY EARNING ARE NOT INCLUDED.",,
BENE_DB_PTA_OPEN_SW,VARCHAR(1),COLUMN,Y,,N,N,,,AN INDICATOR IDENTIFYING WHETHER A BENEFICIARY HAS A CURRENT OPEN PART A DIRECT BILL PERIOD.  VALID VALUES:   Y = BENEFICIARY HAS AN OPEN PART A DIRECT BILL PERIOD.  N = BENEFICIARY DOES NOT HAVE AN OPEN PART A DIRECT BILL PERIOD.  ~ OR BLANK = DEFAULT.,,
BENE_DB_PTB_OPEN_SW,VARCHAR(1),COLUMN,Y,,N,N,,,AN INDICATOR IDENTIFYING WHETHER A BENEFICIARY HAS A CURRENT OPEN PART B DIRECT BILL PERIOD.  VALID VALUES:   Y = BENEFICIARY HAS AN OPEN PART B DIRECT BILL PERIOD.  N = BENEFICIARY DOES NOT HAVE AN OPEN PART B DIRECT BILL PERIOD.  ~ OR BLANK = DEFAULT.,,
BENE_DB_PTD_IRMAA_OPEN_SW,VARCHAR(1),COLUMN,Y,,N,N,,,AN INDICATOR IDENTIFYING A BENEFICIARYS PART D INCOME-RELATED MONTHLY ADJUSTMENT AMOUNT (IRMAA)  STATUS.  VALID VALUES:  Y = BENEFICIARY IS CURRENTLY DIRECT BILLED FOR THEIR PART D IRMAA PREMIUM.  N = BENEFICIARY WAS PREVIOUSLY DIRECT BILLED FOR THEIR PART D IRMAA PREMIUM.  NULL = BENEFICIARY HAS NEVER BEEN INVOLVED IN DIRECT BILLING FOR PART D IRMAA,,
BENE_DSCRPNT_NAME_SW,VARCHAR(1),COLUMN,Y,,N,N,,,AN INDICATION THAT THE SOCIAL SECURITY ADMINISTRATION (SSA) COMBINED EXCHANGE RECORD (CER) TRANSACTIONS GIVEN NAME OR SURNAME FIELD DISAGREES WITH THE NAME HOUSED IN THE CERS PAYMENT NAME/ADDRESS LINES.  VALID VALUES:  1 = DISCREPANT BENEFICIARY NAME. THE SOCIAL SECURITY ADMINISTRATION (SSA) TRANSACTIONS NAME LEGEND IS DIFFERENT THAN THE NAME IN THE ADDRESS LEGEND.  ~ OR BLANK = BENEFICIARYS NAME IS NOT DISCREPANT,,
BENE_DSTR_CD,VARCHAR(1),COLUMN,Y,,N,N,,,A CODE IDENTIFYING THE SPECIFIC DISASTER AFFECTING THE BENEFICIARY.,,
BENE_REC_CMPLTNS_CD,VARCHAR(1),COLUMN,Y,,N,N,,,"A CODE IDENTIFYING WHETHER A BENEFICIARY RECORD CONTAINS FULL INFORMATION OR ONLY SKELETON DATA IN THE ENROLLMENT DATABASE (EDB).  ACTIVE BENEFICIARY RECORDS CONTAIN FULL INFORMATION.  SKELETON RECORDS EXIST FOR CERTAIN DECEASED INDIVIDUALS WHO WERE PURGED FROM THE ACTIVE AND INACTIVE ENROLLMENT MASTER FILES PRIOR TO 1978.  SKELETON RECORDS INCLUDE ONLY NAME, DATE OF BIRTH, DATE OF DEATH, SEX CODE, RACE CODE AND SOME RESIDENCE DATA. ON THE UNLOADED, SEQUENTIAL EDB FILE, THIS CODE IS USED TO IDENTIFY EACH OCCURRENCE OF THE VARIOUS EDB RELATIONS.  VALID VALUES:  A = ACTIVE RECORD  B = SKELETON RECORD  NULL = DEFAULT",,
BENE_ENRLMT_DLT_SW,VARCHAR(1),COLUMN,Y,,N,N,,,AN INDICATION IF A BENEFICIARY ENROLLMENT RECORD IS OR HAS EVER BEEN ON THE ENROLLMENT DATABASE (EDB) INACTIVE MASTER FILE.  VALID VALUES:  N = ENROLLMENT RECORD NOT DELETED.  Y AND BENE_REC_CMPLTNS_CD = B (INACTIVE EDB RECORD):  THE PRE-1976 BENEFICIARY RECORD WAS PURGED FROM THE INACTIVE MASTER FILE.    Y AND BENE_REC_CMPLTNS_CD = A (ACTIVE EDB RECORD):  THIS RECORD WAS PREVIOUSLY ON THE INACTIVE FILE AND WAS SUCCESSFULLY RE-ACTIVATED.,,
