name,type,kind,null?,default,primary key,unique key,check,expression,comment,policy name,privacy domain
CLM_LINE_PLRO_AMT,"NUMBER(11,2)",COLUMN,Y,,N,N,,,,,
CLM_LINE_PTD_RX_SQNC_NUM,"NUMBER(7,0)",COLUMN,Y,,N,N,,,,,
CLM_LINE_REBT_PASSTHRU_POS_AMT,"NUMBER(11,2)",COLUMN,Y,,N,N,,,,,
CLM_LINE_RX_FILL_DT,DATE,COLUMN,Y,,N,N,,,,,
CLM_LINE_RX_NUM,VARCHAR(11),COLUMN,Y,,N,N,,,,,
CLM_LINE_SLS_TAX_AMT,"NUMBER(11,2)",COLUMN,Y,,N,N,,,,,
CLM_LINE_SRVC_CST_AMT,"NUMBER(11,2)",COLUMN,Y,,N,N,,,,,
CLM_LINE_VCCN_ADMIN_FEE_AMT,"NUMBER(11,2)",COLUMN,Y,,N,N,,,,,
CLM_LINE_RX_SBCTGRY_ID,"NUMBER(38,0)",COLUMN,Y,,N,N,,,,,
CLM_SRC_ID,VARCHAR(5),COLUMN,N,,N,N,,,,,
PROD_DRUG_ID,"NUMBER(38,0)",COLUMN,Y,,N,N,,,,,
META_SK,"NUMBER(38,0)",COLUMN,N,,N,N,,,,,
META_FILE_SK,"NUMBER(38,0)",COLUMN,N,,N,N,,,,,
META_PLAN_SK,"NUMBER(38,0)",COLUMN,N,,N,N,,,,,
META_PKG_SK,"NUMBER(38,0)",COLUMN,N,,N,N,,,,,
META_SRC_SK,"NUMBER(38,0)",COLUMN,N,,N,N,,,,,
CLM_LINE_ORGNL_RCVD_DT,DATE,COLUMN,N,,N,N,,,,,
CLM_LINE_ADJDCTN_BGN_TS,TIMESTAMP_NTZ(6),COLUMN,Y,,N,N,,,,,
CLM_LINE_GRS_CVRD_CST_TOT_AMT,"NUMBER(11,2)",COLUMN,N,,N,N,,,,,
CLM_LINE_TROOP_TOT_AMT,"NUMBER(11,2)",COLUMN,N,,N,N,,,,,
CLM_BRND_GNRC_CD,VARCHAR(1),COLUMN,N,,N,N,,,,,
CLM_BGN_BNFT_PHASE_CD,VARCHAR(1),COLUMN,N,,N,N,,,,,
CLM_END_BNFT_PHASE_CD,VARCHAR(1),COLUMN,N,,N,N,,,,,
CLM_LINE_RPTD_GAP_DSCNT_AMT,"NUMBER(11,2)",COLUMN,N,,N,N,,,,,
CLM_LINE_FRMLRY_TIER_LVL_ID,"NUMBER(2,0)",COLUMN,Y,,N,N,,,,,
CLM_LINE_CALCD_GAP_DSCNT_AMT,"NUMBER(11,2)",COLUMN,N,,N,N,,,,,
CLM_FRMLRY_CD,VARCHAR(1),COLUMN,N,,N,N,,,,,
CLM_PHRMCY_SRVC_TYPE_CD,VARCHAR(2),COLUMN,N,,N,N,,,,,
CLM_PTNT_RSDNC_CD,VARCHAR(2),COLUMN,N,,N,N,,,,,
CLM_LTC_DSPNSNG_MTHD_CD,VARCHAR(3),COLUMN,N,,N,N,,,,,
CLM_LINE_AUTHRZD_FILL_NUM,VARCHAR(2),COLUMN,Y,,N,N,,,,,
CLM_LINE_BNFT_CARR_NUM,VARCHAR(9),COLUMN,Y,,N,N,,,,,
CLM_LINE_BNFT_GRP_ID,VARCHAR(15),COLUMN,Y,,N,N,,,,,
CLM_LINE_BNFT_PLAN_TYPE_CD,VARCHAR(4),COLUMN,N,,N,N,,,,,
CLM_LINE_CALCD_FILL_NUM,VARCHAR(2),COLUMN,Y,,N,N,,,,,
CLM_LINE_CMPND_INGRDNT_CNT,"NUMBER(2,0)",COLUMN,Y,,N,N,,,,,
CLM_LINE_CMPND_ROA_OVRRD_CD,VARCHAR(11),COLUMN,N,,N,N,,,,,
CLM_LINE_PROD_ID,VARCHAR(19),COLUMN,Y,,N,N,,,,,
CLM_LINE_PROD_ID_QLFYR_CD,VARCHAR(2),COLUMN,N,,N,N,,,,,
CLM_LINE_PRSCRBD_QTY,"NUMBER(10,3)",COLUMN,Y,,N,N,,,,,
CLM_LINE_RX_CMPND_TYPE_CD,VARCHAR(2),COLUMN,N,,N,N,,,,,
CLM_LINE_RX_VRSN_NUM,VARCHAR(2),COLUMN,Y,,N,N,,,,,
CLM_LINE_SPCL_PACKG_CD,VARCHAR(1),COLUMN,N,,N,N,,,,,
CLM_PHRMCY_ADJSTMT_TYPE_CD,VARCHAR(1),COLUMN,N,,N,N,,,,,
CLM_UNIQ_ID,"NUMBER(13,0)",COLUMN,Y,,N,N,,,,,
CLM_PTD_MODEL_CD,VARCHAR(2),COLUMN,Y,,N,N,,,,,
CLM_LINE_RX_SUBMSN_TYPE_1_CD,VARCHAR(2),COLUMN,Y,,N,N,,,,,
CLM_LINE_RX_SUBMSN_TYPE_2_CD,VARCHAR(2),COLUMN,Y,,N,N,,,,,
CLM_LINE_RX_SUBMSN_TYPE_3_CD,VARCHAR(2),COLUMN,Y,,N,N,,,,,
CLM_LINE_RX_SUBMSN_TYPE_4_CD,VARCHAR(2),COLUMN,Y,,N,N,,,,,
CLM_LINE_RX_SUBMSN_TYPE_5_CD,VARCHAR(2),COLUMN,Y,,N,N,,,,,
CLM_LTPAC_DSPNS_FREQ_CD,VARCHAR(2),COLUMN,Y,,N,N,,,,,
CLM_PHRMCY_PRICE_DSCNT_AT_POS_AMT,"NUMBER(11,2)",COLUMN,Y,,N,N,,,,,
CLM_SLCTD_DRUG_SBSDY_AMT,"NUMBER(11,2)",COLUMN,Y,,N,N,,,,,
CLM_RPTD_MFTR_DSCNT_AMT,"NUMBER(11,2)",COLUMN,Y,,N,N,,,,,
CLM_PRSCRBD_QTY,"NUMBER(11,3)",COLUMN,Y,,N,N,,,,,
CLM_MDCR_RX_PYMT_PLAN_IND,VARCHAR(1),COLUMN,Y,,N,N,,,,,
CLM_CMS_CALCD_MFTR_DSCNT_AMT,"NUMBER(11,2)",COLUMN,Y,,N,N,,,,,
CLM_SSMD_APLCBL_DSCNT_PCT,VARCHAR(2),COLUMN,Y,,N,N,,,,,
CLM_LIS_SSMD_APLCBL_DSCNT_PCT,VARCHAR(2),COLUMN,Y,,N,N,,,,,
CLM_DRUG_STUS_IND,VARCHAR(1),COLUMN,Y,,N,N,,,,,
CLM_LTC_DSPNSNG_MTHD_2_CD,VARCHAR(3),COLUMN,Y,,N,N,,,,,
CLM_LTC_DSPNSNG_MTHD_3_CD,VARCHAR(3),COLUMN,Y,,N,N,,,,,
CLM_LTC_DSPNSNG_MTHD_4_CD,VARCHAR(3),COLUMN,Y,,N,N,,,,,
CLM_LTC_DSPNSNG_MTHD_5_CD,VARCHAR(3),COLUMN,Y,,N,N,,,,,
