name,type,kind,null?,default,primary key,unique key,check,expression,comment,policy name,privacy domain
CLM_LINE_PFS_STUS_CD,VARCHAR(1),COLUMN,Y,,N,N,,,MEDICARE PHYSICIAN FEE SCHEDULE STATUS CODE.,,
CLM_LINE_NGACO_CPTATN_SW,VARCHAR(1),COLUMN,Y,,N,N,,,"AN INTEGRATED DATA REPOSITORY (IDR) DERIVED INDICATOR BASED ON THE CLAIM LINE NEXT GENERATION (NG) ACCOUNTABLE CARE ORGANIZATION (ACO) INDICATOR CODE FROM CWF (COMMON WORKING FILE), WHICH IDENTIFIES THE BENEFIT ENHANCEMENT INDICATOR THAT IDENTIFIES CLAIMS THAT QUALIFY FOR SPECIFIC CLAIM PROCESSING EDITS.  VALID VALUES:  Y = IF ANY OF THE FIVE CLAIM NG ACO INDICATOR CODES CONTAINS Ñ´Ò (CAPITATION).  N = IF Ñ¶4Ò OR Ñ¸9Ò IS FOUND IN ANY OF THE CLM_DCMTN.CLM_DEMO_1ST_NUM THROUGH CLM_DCMTN.CLM_DEMO_5TH_NUM COLUMNS AND NONE OF THE FIVE NG ACO INDICATOR CODES CONTAINS Ñ´Ò®  NULL = DEFAULT",,
CLM_LINE_NGACO_PBPMT_SW,VARCHAR(1),COLUMN,Y,,N,N,,,"AN INTEGRATED DATA REPOSITORY (IDR) DERIVED INDICATOR BASED ON THE CLAIM LINE NEXT GENERATION (NG) ACCOUNTABLE CARE ORGANIZATION (ACO) INDICATOR CODE FROM CWF (COMMON WORKING FILE), WHICH IDENTIFIES THE BENEFIT ENHANCEMENT INDICATOR THAT IDENTIFIES CLAIMS THAT QUALIFY FOR SPECIFIC CLAIM PROCESSING EDITS.  VALID VALUES:  Y = IF ANY OF THE FIVE CLAIM NG ACO INDICATOR CODES CONTAINS Ñ°Ò (POPULATION BASED PAYMENTS (PBP)).  N = IF Ñ¶4Ò OR Ñ¸9Ò IS FOUND IN ANY OF THE CLM_DCMTN.CLM_DEMO_1ST_NUM THROUGH CLM_DCMTN.CLM_DEMO_5TH_NUM COLUMNS AND NONE OF THE FIVE NG ACO INDICATOR CODES CONTAINS Ñ°Ò®  NULL = DEFAULT",,
CLM_LINE_NGACO_PDSCHRG_HCBS_SW,VARCHAR(1),COLUMN,Y,,N,N,,,"AN INTEGRATED DATA REPOSITORY (IDR) DERIVED INDICATOR BASED ON THE CLAIM LINE NEXT GENERATION (NG) ACCOUNTABLE CARE ORGANIZATION (ACO) INDICATOR CODE FROM CWF (COMMON WORKING FILE), WHICH IDENTIFIES THE BENEFIT ENHANCEMENT INDICATOR THAT IDENTIFIES CLAIMS THAT QUALIFY FOR SPECIFIC CLAIM PROCESSING EDITS.  VALID VALUES:  Y = IF ANY OF THE FIVE CLAIM NG ACO INDICATOR CODES CONTAINS Ñ²Ò (POST DISCHARGE HOME VISITS).  N = IF Ñ¶4Ò OR Ñ¸9Ò IS FOUND IN ANY OF THE CLM_DCMTN.CLM_DEMO_1ST_NUM THROUGH CLM_DCMTN.CLM_DEMO_5TH_NUM COLUMNS AND NONE OF THE FIVE NG ACO INDICATOR CODES CONTAINS Ñ²Ò®  NULL = DEFAULT",,
CLM_LINE_NGACO_SNF_WVR_SW,VARCHAR(1),COLUMN,Y,,N,N,,,"AN INTEGRATED DATA REPOSITORY (IDR) DERIVED INDICATOR BASED ON THE CLAIM LINE NEXT GENERATION (NG) ACCOUNTABLE CARE ORGANIZATION (ACO) INDICATOR CODE FROM CWF (COMMON WORKING FILE), WHICH IDENTIFIES THE BENEFIT ENHANCEMENT INDICATOR THAT IDENTIFIES CLAIMS THAT QUALIFY FOR SPECIFIC CLAIM PROCESSING EDITS.  VALID VALUES:  Y = IF ANY OF THE FIVE CLAIM NG ACO INDICATOR CODES CONTAINS Ñ´Ò (3-DAY SNF WAIVER).  N = IF Ñ¶4Ò OR Ñ¸9Ò IS FOUND IN ANY OF THE CLM_DCMTN.CLM_DEMO_1ST_NUM THROUGH CLM_DCMTN.CLM_DEMO_5TH_NUM COLUMNS AND NONE OF THE FIVE NG ACO INDICATOR CODES CONTAINS Ñ´Ò®  NULL = DEFAULT",,
CLM_LINE_NGACO_TLHLTH_SW,VARCHAR(1),COLUMN,Y,,N,N,,,"AN INTEGRATED DATA REPOSITORY (IDR) DERIVED INDICATOR BASED ON THE CLAIM LINE NEXT GENERATION (NG) ACCOUNTABLE CARE ORGANIZATION (ACO) INDICATOR CODE FROM CWF (COMMON WORKING FILE), WHICH IDENTIFIES THE BENEFIT ENHANCEMENT INDICATOR THAT IDENTIFIES CLAIMS THAT QUALIFY FOR SPECIFIC CLAIM PROCESSING EDITS.  VALID VALUES:  Y = IF ANY OF THE FIVE CLAIM NG ACO INDICATOR CODES CONTAINS Ñ²Ò (TELEHEALTH).  N = IF Ñ¶4Ò OR Ñ¸9Ò IS FOUND IN ANY OF THE CLM_DCMTN.CLM_DEMO_1ST_NUM THROUGH CLM_DCMTN.CLM_DEMO_5TH_NUM COLUMNS AND NONE OF THE FIVE NG ACO INDICATOR CODES CONTAINS Ñ²Ò®  NULL = DEFAULT",,
CLM_LINE_PA_IND_CD,VARCHAR(4),COLUMN,Y,,N,N,,,"THE INDICATOR ASSIGNED BY CMS FOR EACH PRIOR AUTHORIZATION PROGRAM TO DEFINE THE APPLICABLE LINE OF BUSINESS I.E. PART A, PART B, DME, HOME HEALTH & HOSPICE.",,
CLM_LINE_RSDL_PYMT_IND_CD,VARCHAR(1),COLUMN,Y,,N,N,,,"THE RESIDUAL PAYMENT INDICATOR IS USED BY CWF CLAIMS PROCESSING FOR THE PURPOSE OF BYPASSING ITS NORMAL MSP EDITING THAT WOULD OTHERWISE APPLY FOR ONGOING RESPONSIBILITY FOR MEDICALS (ORM) OR WORKERÒ² COMPENSATION MEDICARE SET-ASIDE ARRANGEMENTS (WCMSA).  NORMALLY, CWF DOES NOT ALLOW A SECONDARY PAYMENT ON MSP INVOLVING ORM OR WCMSA, SO THE RPI WILL BE USED TO ALLOW CWF TO MAKE AN EXCEPTION TO ITS NORMAL ROUTINE.",,
CLM_LINE_NGACO_ID_NUM,VARCHAR(10),COLUMN,Y,,N,N,,,THE NEXT GENERATION ACCOUNTABLE CARE ORGANIZATION (NG ACO) IDENTIFICATION NUMBER.,,
CLM_LINE_NGACO_PCT,"NUMBER(3,2)",COLUMN,Y,,N,N,,,THE NEXT GENERATION (NG) ACCOUNTABLE CARE ORGANIZATION (ACO) PERCENTAGE AMOUNT ASSOCIATED WITH THE CLAIM LINE.,,
CLM_LINE_PA_IND_NUM,VARCHAR(4),COLUMN,Y,,N,N,,,"THE INDICATOR ASSIGNED BY CMS FOR EACH PRIOR AUTHORIZATION PROGRAM TO DEFINE THE APPLICABLE LINE OF BUSINESS I.E. PART A, PART B, DME, HOME HEALTH & HOSPICE.",,
CLM_LINE_PA_UNIQ_TRKNG_NUM,VARCHAR(50),COLUMN,Y,,N,N,,,A NUMBER IDENTIFYING A UNIQUE TRACKING NUMBER (UTN) FOR A PRIOR AUTHORIZATION (PA).,,
CLM_LINE_CEC_TLHLTH_SW,VARCHAR(1),COLUMN,Y,,N,N,,,"AN INTEGRATED DATA REPOSITORY (IDR) DERIVED INDICATOR BASED ON THE CLAIM LINE NEXT GENERATION (NG) ACCOUNTABLE CARE ORGANIZATION (ACO) INDICATOR CODE FROM CWF (COMMON WORKING FILE), WHICH IDENTIFIES THE BENEFIT ENHANCEMENT INDICATOR THAT IDENTIFIES CLAIMS THAT QUALIFY FOR SPECIFIC CLAIM PROCESSING EDITS.  VALID VALUES:  Y = IF ANY OF THE FIVE CLAIM LINE NG ACO INDICATOR CODES CONTAINS Ñ¶Ò (CEC TELEHEALTH).  N = IF Ñ¸5Ò IS FOUND IN ANY OF THE CLM_DCMTN.CLM_DEMO_1ST_NUM THROUGH CLM_DCMTN.CLM_DEMO_5TH_NUM COLUMNS AND NONE OF THE FIVE NG ACO INDICATOR CODES CONTAINS Ñ¶Ò®  NULL = DEFAULT",,
CLM_LINE_ACO_CARE_MGMT_HCBS_SW,VARCHAR(1),COLUMN,Y,,N,N,,,"AN INTEGRATED DATA REPOSITORY (IDR) DERIVED INDICATOR BASED ON THE CLAIM LINE NEXT GENERATION (NG) ACCOUNTABLE CARE ORGANIZATION (ACO) INDICATOR CODE FROM CWF (COMMON WORKING FILE), WHICH IDENTIFIES THE BENEFIT ENHANCEMENT INDICATOR THAT IDENTIFIES CLAIMS THAT QUALIFY FOR SPECIFIC CLAIM PROCESSING EDITS.  VALID VALUES:  Y = IF ANY OF THE FIVE CLAIM LINE NG ACO INDICATOR CODES CONTAINS Ñ¶Ò (CARE MANAGEMENT HOME VISITS).  N = IF Ñ¶4Ò OR Ñ¸9Ò IS FOUND IN ANY OF THE CLM_DCMTN.CLM_DEMO_1ST_NUM THROUGH CLM_DCMTN.CLM_DEMO_5TH_NUM COLUMNS AND NONE OF THE FIVE NG ACO INDICATOR CODES CONTAINS Ñ¶Ò®  NULL = DEFAULT",,
CLM_PA_RP_EXCLSN_CD,VARCHAR(1),COLUMN,Y,,N,N,,,A CODE SIGNIFYING A REPRESENTATIVE PAYEE (REP PAYEE) EXCLUSION FROM THE PRIOR AUTHORIZATION (PA) PROGRAM.     VALID VALUE:  R = BYPASS REPRESENTATIVE PAYEE (REP PAYEE),,
CLM_LINE_BNFT_ENHNCMT_1_CD,VARCHAR(2),COLUMN,Y,,N,N,,,A CODE IDENTIFYING THE FIRST APPLICABLE ACCOUNTABLE CARE ORGANIZATION (ACO) BENEFIT ENHANCEMENT INDICATOR (BEI) THAT APPLIED TO THE CLAIM LINE.    REFERENCE TABLE:  CLM_BNFT_ENHNCMT_CD,,
CLM_LINE_BNFT_ENHNCMT_2_CD,VARCHAR(2),COLUMN,Y,,N,N,,,A CODE IDENTIFYING THE SECOND APPLICABLE ACCOUNTABLE CARE ORGANIZATION (ACO) BENEFIT ENHANCEMENT INDICATOR (BEI) THAT APPLIED TO THE CLAIM LINE.    REFERENCE TABLE:  CLM_BNFT_ENHNCMT_CD,,
CLM_LINE_BNFT_ENHNCMT_3_CD,VARCHAR(2),COLUMN,Y,,N,N,,,A CODE IDENTIFYING THE THIRD APPLICABLE ACCOUNTABLE CARE ORGANIZATION (ACO) BENEFIT ENHANCEMENT INDICATOR (BEI) THAT APPLIED TO THE CLAIM LINE.    REFERENCE TABLE:  CLM_BNFT_ENHNCMT_CD,,
CLM_LINE_BNFT_ENHNCMT_4_CD,VARCHAR(2),COLUMN,Y,,N,N,,,A CODE IDENTIFYING THE FOURTH APPLICABLE ACCOUNTABLE CARE ORGANIZATION (ACO) BENEFIT ENHANCEMENT INDICATOR (BEI) THAT APPLIED TO THE CLAIM LINE.    REFERENCE TABLE:  CLM_BNFT_ENHNCMT_CD,,
CLM_LINE_BNFT_ENHNCMT_5_CD,VARCHAR(2),COLUMN,Y,,N,N,,,A CODE IDENTIFYING THE FIFTH APPLICABLE ACCOUNTABLE CARE ORGANIZATION (ACO) BENEFIT ENHANCEMENT INDICATOR (BEI) THAT APPLIED TO THE CLAIM LINE.    REFERENCE TABLE:  CLM_BNFT_ENHNCMT_CD,,
CLM_LINE_ETC_HDPA_AMT,"NUMBER(11,2)",COLUMN,Y,,N,N,,,AN AMOUNT INDICATING THE END STAGE RENAL DISEASE (ESRD) TREATMENT CHOICES (ETC) HOME DIALYSIS PAYMENT ADJUSTMENT (HDPA) APPLIED.,,
CLM_LINE_ETC_PPA_AMT,"NUMBER(11,2)",COLUMN,Y,,N,N,,,AN AMOUNT INDICATING THE END STAGE RENAL DISEASE (ESRD) TREATMENT CHOICES (ETC) PERFORMANCE PAYMENT ADJUSTMENT (PPA) APPLIED.,,
CLM_LINE_ETC_PPA_PCT,"NUMBER(5,4)",COLUMN,Y,,N,N,,,A PERCENTAGE INDICATING THE END STAGE RENAL DISEASE (ESRD) TREATMENT CHOICES (ETC) PERFORMANCE PAYMENT ADJUSTMENT (PPA) APPLIED.,,
CLM_LINE_ETC_ALOWD_AMT,"NUMBER(11,4)",COLUMN,Y,,N,N,,,AN AMOUNT INDICATING THE LINE ALLOWED BEFORE THE APPLICATION OF THE END STAGE RENAL DISEASE (ESRD) TREATMENT CHOICES (ETC) HOME DIALYSIS PAYMENT ADJUSTMENT (HDPA).,,
CLM_LINE_QMB_SW,VARCHAR(1),COLUMN,Y,,N,N,,,A SWITCH INDICATING WHETHER A BENEFICIARY IS ENROLLED IN THE QUALIFIED MEDICARE BENEFICIARY (QMB) PROGRAM.               VALID VALUES:  Y = THE BENEFICIARY IS ENROLLED IN THE QMB PROGRAM  N = THE BENEFICIARY IS NOT ENROLLED IN THE QMB PROGRAM,,
CLM_LINE_PBID_SW,VARCHAR(1),COLUMN,Y,,N,N,,,A SWITCH INDICATING WHETHER A BENEFICIARY IS ENROLLED IN THE PART B IMMUNOSUPPRESSIVE DRUG (PBID) PROGRAM.                                                        VALID VALUES:  Y = THE BENEFICIARY IS ENROLLED IN THE PBID PROGRAM  N = THE BENEFICIARY IS NOT ENROLLED IN THE PBID PROGRAM,,
CLM_SNCTN_SW,VARCHAR(1),COLUMN,Y,,N,N,,,A SWITCH INDICATING WHEN A SUPPLIER OR PROVIDER IS SANCTIONED BY THE OFFICE OF THE INSPECTOR GENERAL (OIG).                                                                         VALID VALUES:  Y =PROVIDER IS SANCTIONED  N= PROVIDER IS NOT SANCTIONED,,
CLM_LINE_DEMO_PRCNG_CD,VARCHAR(2),COLUMN,Y,,N,N,,,A CODE IDENTIFYING THE DEMONSTRATION MODEL USED FOR PRICING ON A CLAIM LINE.    REFERENCE TABLE:  CLM_LINE_DEMO_PRCNG_CD,,
CLM_LINE_ACO_ID_NUM,VARCHAR(10),COLUMN,Y,,N,N,,,A NUMBER IDENTIFYING THE ACCOUNTABLE CARE ORGANIZATION (ACO) FOR A CLAIM LINE.,,
CLM_LINE_ACO_RDCTN_PCT,"NUMBER(3,2)",COLUMN,Y,,N,N,,,A PERCENTAGE INDICATING THE ACCOUNTABLE CARE ORGANIZATION (ACO) REDUCTION APPLIED TO A CLAIM LINE.,,
CLM_LINE_MOLDX_TEST_ID,VARCHAR(5),COLUMN,Y,,N,N,,,A UNIQUE IDENTIFIER ASSIGNED TO MOLECULAR DIAGNOSTIC TESTS (MDT) THAT PROVIDES A CROSSWALK TO A TESTS DETAILED INFORMATION ON FILE WHEN SUBMITTED FOR REIMBURSEMENT UNDER THE MOLECULAR DIAGNOSTIC SERVICES (MOLDX) PROGRAM.,,
CLM_LINE_QPP_ADJSTMT_AMT,"NUMBER(11,2)",COLUMN,Y,,N,N,,,AN AMOUNT REPRESENTING A QUALITY PAYMENT PROGRAM (QPP) ADJUSTMENT THAT HAS BEEN APPLIED FOR AN ELIGIBLE CLINICIAN PARTICIPATING IN THE MERIT BASED INCENTIVE PAYMENT SYSTEM (MIPS) PROGRAM.,,
CLM_LINE_QPP_ADJSTMT_CD,VARCHAR(1),COLUMN,Y,,N,N,,,A CODE INDICATING THE TYPE OF QUALITY PAYMENT PROGRAM (QPP) ADJUSTMENT APPLIED TO A PAID AMOUNT FOR AN ELIGIBLE CLINICIAN PARTICIPATING IN THE MERIT BASED INCENTIVE PAYMENT SYSTEM (MIPS) PROGRAM.  VALID VALUES:  P = POSITIVE (BONUS)  N = NEGATIVE (PENALTY)  ~ = DEFAULT,,
CLM_LINE_QPP_ADJSTMT_PCT,"NUMBER(5,2)",COLUMN,Y,,N,N,,,A VALUE IDENTIFYING THE QUALITY PAYMENT PROGRAM (QPP) ADJUSTMENT PERCENTAGE APPLIED TO A PAID AMOUNT FOR AN ELIGIBLE CLINICIAN PARTICIPATING IN THE MERIT BASED INCENTIVE PAYMENT SYSTEM (MIPS) PROGRAM.,,
CLM_LINE_SNF_PDPM_AMT,"NUMBER(11,2)",COLUMN,Y,,N,N,,,AN AMOUNT REPRESENTING A PAYMENT BASED ON THE SKILLED NURSING FACILITY (SNF) PROSPECTIVE PAYMENT SYSTEM (PPS) UNDER THE PATIENT DRIVEN PAYMENT MODEL (PDPM).,,
CLM_LINE_MODEL_REIMBRSMT_AMT,"NUMBER(11,2)",COLUMN,Y,,N,N,,,"AN AMOUNT REPRESENTING THE ACTUAL AMOUNT MEDICARE WOULD HAVE PAID FOR THE CLAIM LINE IN THE ABSENCE OF GLOBAL BUDGET PAYMENTS MADE UNDER A DEMONSTRATION MODEL.   NOTE: AT THIS TIME, THIS IS ONLY APPLICABLE TO THE PENNSYLVANIA RURAL HEALTH MODEL (PARHM).",,
CLM_LINE_MDPCP_RDCTN_AMT,"NUMBER(11,2)",COLUMN,Y,,N,N,,,AN AMOUNT IDENTIFYING THE REDUCED LINE LEVEL PAYMENT FOR A FEDERALLY QUALIFIED HEALTH CENTER (FQHC) PARTICIPANT IN THE MARYLAND PRIMARY CARE PROGRAM (MDPCP) DEMONSTRATION MODEL.,,
CLM_LINE_PTOT_ASTNT_RDCTN_AMT,"NUMBER(10,2)",COLUMN,Y,,N,N,,,"AN AMOUNT IDENTIFYING THE REDUCED LINE LEVEL PAYMENT FOR OCCUPATIONAL THERAPY AND PHYSICAL THERAPY SERVICES FURNISHED IN WHOLE OR IN PART BY PHYSICAL THERAPIST ASSISTANTS (PTAS) OR OCCUPATIONAL THERAPY ASSISTANTS (OTAS).  EFFECTIVE JANUARY 3, 2023, THIS FIELD WILL INCLUDE THE RURAL EMERGENCY HOSPITAL (REH) 5% PAYMENT INCREASE. APPLIES TO CLAIMS PROCESSED BY THE OUTPATIENT PROSPECTIVE PAYMENT SYSTEM (OPPS), IDENTIFIED BY PROVIDER TYPE OF Ñ²4Ò¬ CLM-OPPS-IND = 2, AND TOBS 13X AND 14X.",,
CLM_LINE_MDPCP_RDCTN_PCT,"NUMBER(3,2)",COLUMN,Y,,N,N,,,A PERCENTAGE INDICATING THE REDUCTION TAKEN ON A MARYLAND PRIMARY CARE PROGRAM (MDPCP) DEMONSTRATION CLAIM.,,
CLM_LINE_MDPCP_TRK_3_FVF_AMT,"NUMBER(11,2)",COLUMN,Y,,N,N,,,AN AMOUNT IDENTIFYING THE FLAT VISIT FEE (FVF) APPLIED ON A TRACK 3 MARYLAND PRIMARY CARE PROGRAM (MDPCP) DEMONSTRATION CLAIM.,,
CLM_LINE_COINSRNC_PCT,"NUMBER(5,3)",COLUMN,Y,,N,N,,,A VALUE IDENTIFYING THE COINSURANCE PERCENTAGE APPLIED TO THE SERVICE AT THE CLAIM LINE.,,
META_SK,"NUMBER(38,0)",COLUMN,Y,,N,N,,,"A UNIQUE LEGACY NUMERIC VALUE ASSIGNED BY THE INTEGRATED DATA REPOSITORY (IDR), FORMULATED WITH A DATE AND A 3-DIGIT SEQUENCE NUMBER, WHICH IDENTIFIES THE BATCH PROCESS THAT INITIALLY LOADED A ROW IN THE IDR. DUE TO THE LIMITATION OF A 3-DIGIT VALUE, THIS IS BEING REPLACED BY META_SRC_PRCSG_ID ON NEW IDR TABLES AS THE SOURCE DATA TRACKING STANDARD.",,
META_SRC_PRCSG_ID,"NUMBER(38,0)",COLUMN,Y,,N,N,,,A VALUE ASSIGNED BASED ON A BATCH IDENTIFICATION IN ORDER TO TRACE IT BACK TO ITS ORIGINAL SOURCE. IT WILL ONLY BE POPULATED WHEN A RECORD IS INSERTED.,,
META_LST_UPDT_SK,"NUMBER(38,0)",COLUMN,Y,,N,N,,,"AN IDR ASSIGNED SURROGATE KEY USED TO IDENTIFY THE BATCH PROCESS THAT LOADED OR LAST UPDATED A ROW, WHICHEVER OCCURRED LAST.",,
META_LST_UPDT_SRC_SK,"NUMBER(38,0)",COLUMN,Y,,N,N,,,A UNIQUE NUMERIC VALUE ASSIGNED BY THE INTEGRATED DATA REPOSITORY (IDR) USED TO IDENTIFY THE SPECIFIC SOURCE OF THE DATA WHEN A ROW IS LOADED INTO THE IDR.    REFERENCE TABLE: V2_MDCR_META_DCTNRY_SRC,,
META_SRC_SK,"NUMBER(38,0)",COLUMN,Y,,N,N,,,A UNIQUE NUMERIC VALUE ASSIGNED BY THE INTEGRATED DATA REPOSITORY (IDR) USED TO IDENTIFY THE SPECIFIC SOURCE OF THE DATA WHEN A ROW IS LOADED INTO THE IDR.    REFERENCE TABLE: V2_MDCR_META_DCTNRY_SRC,,
META_LTST_SRC_PRCSG_ID,"NUMBER(38,0)",COLUMN,Y,,N,N,,,A VALUE ASSIGNED BASED ON A BATCH IDENTIFICATION IN ORDER TO TRACE IT BACK TO ITS ORIGINAL SOURCE. IT WILL ONLY BE POPULATED WHEN A RECORD IS SUBSEQUENTLY UPDATED.,,
IDR_INSRT_TS,TIMESTAMP_NTZ(0),COLUMN,Y,,N,N,,,THE SYSTEM DATE AND TIME ASSIGNED BY THE INTEGRATED DATA REPOSITORY (IDR) WHILE PERFORMING AN INSERT OPERATION.,,
IDR_UPDT_TS,TIMESTAMP_NTZ(0),COLUMN,Y,,N,N,,,THE SYSTEM DATE AND TIME ASSIGNED BY THE INTEGRATED DATA REPOSITORY (IDR) WHEN UPDATES ARE MADE TO ANY NON-PRIMARY KEY COLUMN.,,
