name,type,kind,null?,default,primary key,unique key,check,expression,comment,policy name,privacy domain
META_SRC_SK,"NUMBER(38,0)",COLUMN,Y,,N,N,,,A UNIQUE NUMERIC VALUE ASSIGNED BY THE INTEGRATED DATA REPOSITORY (IDR) USED TO IDENTIFY THE SPECIFIC SOURCE OF THE DATA WHEN A ROW IS LOADED INTO THE IDR.    REFERENCE TABLE: V2_MDCR_META_DCTNRY_SRC,,
META_SRC_ID,VARCHAR(5),COLUMN,Y,,N,N,,,UNIQUE IDENTIFIER OF A SOURCE.,,
BENE_RNG_BGN_DT,DATE,COLUMN,N,,N,N,,,DATE THAT THE LOW INCOME SUBSIDY WILL BEGIN.,,
BENE_RNG_END_DT,DATE,COLUMN,N,,N,N,,,DATE THAT THE LOW INCOME SUBSIDY WILL END.,,
IDR_TRANS_EFCTV_TS,TIMESTAMP_NTZ(0),COLUMN,N,,N,N,,,,,
IDR_TRANS_OBSLT_TS,TIMESTAMP_NTZ(0),COLUMN,N,,N,N,,,THE SYSTEM DATE AND TIME ASSIGNED BY THE INTEGRATED DATA REPOSITORY (IDR) WHEN A RECORD WAS LAST KNOWN TO BE PRESENT IN THE SOURCE. THE CURRENT VERSION OF A RECORD WILL BE SET TO 12/31/9999 00:00:00.,,
IDR_LTST_TRANS_FLG,VARCHAR(1),COLUMN,N,,N,N,,,"AN INDICATOR ASSIGNED BY THE INTEGRATED DATA REPOSITORY (IDR) THAT IDENTIFIES WHICH TRANSACTION RECORD, BASED ON PRIMARY KEY, IS CONSIDERED TO REPRESENT THE MOST RECENT RECORD RECEIVED FROM THE SOURCE.    Y = LATEST VERSION OF THE RECORD  N = PREVIOUS VERSION OF THE RECORD",,
META_SRC_PRCSG_ID,"NUMBER(38,0)",COLUMN,N,,N,N,,,A VALUE ASSIGNED BASED ON A BATCH IDENTIFICATION IN ORDER TO TRACE IT BACK TO ITS ORIGINAL SOURCE. IT WILL ONLY BE POPULATED WHEN A RECORD IS INSERTED.,,
META_LTST_SRC_PRCSG_ID,"NUMBER(38,0)",COLUMN,Y,,N,N,,,A VALUE ASSIGNED BASED ON A BATCH IDENTIFICATION IN ORDER TO TRACE IT BACK TO ITS ORIGINAL SOURCE. IT WILL ONLY BE POPULATED WHEN A RECORD IS SUBSEQUENTLY UPDATED.,,
IDR_INSRT_TS,TIMESTAMP_NTZ(0),COLUMN,N,,N,N,,,THE SYSTEM DATE AND TIME ASSIGNED BY THE INTEGRATED DATA REPOSITORY (IDR) WHILE PERFORMING AN INSERT OPERATION.,,
IDR_UPDT_TS,TIMESTAMP_NTZ(0),COLUMN,Y,,N,N,,,THE SYSTEM DATE AND TIME ASSIGNED BY THE INTEGRATED DATA REPOSITORY (IDR) WHEN UPDATES ARE MADE TO ANY NON-PRIMARY KEY COLUMN.,,
