SYSTEM,CODE,DISPLAY
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-TYPE-CD,1079,079X MEDICARE SS CLINIC - OTHER - PHASE 1
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-TYPE-CD,1081,081X MEDICARE SS HOSPICE NONHOSPITAL-BASED - PHASE 1
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-TYPE-CD,1082,082X MEDICARE SS HOSPICE HOSPITAL-BASED - PHASE 1
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-TYPE-CD,1083,083X MEDICARE SS ASC AMBULATORY SURGERY CENTER - PHASE 1
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-TYPE-CD,1084,084X MEDICARE SS SPECIAL FACILITY FREESTANDING BIRTHING CENTER - PHASE 1
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-TYPE-CD,1085,085X MEDICARE SS CAH CRITICAL ACCESS HOSPITAL - PHASE 1
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-TYPE-CD,1086,086X MEDICARE SS SPECIAL FACILITY RESIDENTIAL FACILITY _ PHASE 1
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-TYPE-CD,1087,087X MEDICARE SS FREESTANDING NON-RESIDENTIAL OPIOID TREATMENT PROGRAM (EFFECTIVE 1/1/21) - PHASE 1
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-TYPE-CD,1088,088X MEDICARE SS RESERVED FOR NATIONAL ASSIGNMENT - PHASE 1
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-TYPE-CD,1089,089X MEDICARE SS SPECIAL FACILITY OR ASC SURGERY-OTHER  PHASE 1
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-TYPE-CD,1091,091X MEDICARE SS RESERVED FOR NATIONAL ASSIGNMENT - PHASE 1
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-TYPE-CD,1092,092X MEDICARE SS RESERVED FOR NATIONAL ASSIGNMENT - PHASE 1
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-TYPE-CD,1093,093X MEDICARE SS RESERVED FOR NATIONAL ASSIGNMENT - PHASE 1
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-TYPE-CD,1094,094X MEDICARE SS RESERVED FOR NATIONAL ASSIGNMENT - PHASE 1
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-TYPE-CD,1095,095X MEDICARE SS RESERVED FOR NATIONAL ASSIGNMENT - PHASE 1
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-TYPE-CD,1096,096X MEDICARE SS RESERVED FOR NATIONAL ASSIGNMENT - PHASE 1
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-TYPE-CD,1097,097X MEDICARE SS RESERVED FOR NATIONAL ASSIGNMENT - PHASE 1
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-TYPE-CD,1098,098X MEDICARE SS RESERVED FOR NATIONAL ASSIGNMENT - PHASE 1
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-TYPE-CD,1099,099X MEDICARE SS RESERVED FOR NATIONAL ASSIGNMENT - PHASE 1
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-TYPE-CD,1700,PROF MEDICARE SS PART B PROFESSIONAL - PHASE 1
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-TYPE-CD,1800,DME MEDICARE SS DME - PHASE 1
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-TYPE-CD,1900,HOSPICE NOTICE OF ELECTION - PHASE 1
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-TYPE-CD,2000,000X MEDICARE SS OTHER TYPE OF BILL GROUPS
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-TYPE-CD,2011,011X MEDICARE SS HOSPITAL INPATIENT (PART A)
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-TYPE-CD,2012,012X MEDICARE SS HOSPITAL INPATIENT (PART B)
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-TYPE-CD,2013,013X MEDICARE SS HOSPITAL OUTPATIENT
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-TYPE-CD,2014,014X MEDICARE SS HOSPITAL OTHER (PART B)
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-TYPE-CD,2018,018X MEDICARE SS HOSPITAL SWING BED
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-TYPE-CD,2019,019X MEDICARE SS - HOSPITAL RESERVED FOR NATIONAL ASSIGNMENT
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-TYPE-CD,2021,021X MEDICARE SS SNF INPATIENT
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-TYPE-CD,2022,022X MEDICARE SS SNF INPATIENT
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-TYPE-CD,2023,023X MEDICARE SS SNF OUTPATIENT
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-TYPE-CD,2028,028X MEDICARE SS SNF SWING BED
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-TYPE-CD,2029,029X MEDICARE SS - SKILLED NURSING RESERVED FOR NATIONAL ASSIGNMENT
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-TYPE-CD,2032,032X MEDICARE SS HOME HEALTH INPATIENT (PART B)
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-TYPE-CD,2033,033X MEDICARE SS HOME HEALTH OUTPATIENT
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-TYPE-CD,2034,034X MEDICARE SS HOME HEALTH (PART B ONLY)
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-TYPE-CD,2039,039X MEDICARE SS HHA - RESERVED FOR NATIONAL ASSIGNMENT
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-TYPE-CD,2041,041X MEDICARE SS RELIGIOUS NONMEDICAL HEALTH CARE INSTITUTIONS
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-TYPE-CD,2042,042X MEDICARE SS RNHCI HOSPITAL-INPATIENT OR HOME HEALTH VISITS (PART B ONLY)
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-TYPE-CD,2043,043X MEDICARE SS RNHCI HOSPITAL-OUTPATIENT (HHA-A ALSO)
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-TYPE-CD,2049,049X MEDICARE SS RNHCI HOSPITAL-RESERVED FOR NATIONAL ASSIGNMENT 
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-TYPE-CD,2065,065X MEDICARE SS INTERMEDIATE CARE - LEVEL I
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-TYPE-CD,2066,066X MEDICARE SS INTERMEDIATE CARE LEVEL II
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-TYPE-CD,2069,069X MEDICARE SS RESERVED FOR NATIONAL ASSIGNMENT
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-TYPE-CD,2071,071X MEDICARE SS CLINIC RHC RURAL HEALTH
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-TYPE-CD,2072,072X MEDICARE SS CLINIC ESRD RENAL DIALYSIS
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-TYPE-CD,2073,073X MEDICARE SS CLINIC FREESTANDING
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-TYPE-CD,2074,074X MEDICARE SS CLINIC ORF OTHER REHAB
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-TYPE-CD,2075,075X MEDICARE SS CLINIC CORF COMPREHENSIVE OUTPATIENT REHAB
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-TYPE-CD,2076,076X MEDICARE SS CLINIC CMHC COMMUNITY MENTAL HEALTH CENTERS
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-TYPE-CD,2077,077X MEDICARE SS CLINIC FQHC FEDERAL QUALIFIED HEALTH CENTER
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-TYPE-CD,2078,078X MEDICARE SS LICENSED FREESTANDING EMERGENCY MEDICAL FACILITY (EFFECTIVE 7/1/12)
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-TYPE-CD,2079,079X MEDICARE SS CLINIC - OTHER
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-TYPE-CD,2081,081X MEDICARE SS HOSPICE NONHOSPITAL-BASED
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-TYPE-CD,2082,082X MEDICARE SS HOSPICE HOSPITAL-BASED
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-TYPE-CD,2083,083X MEDICARE SS ASC AMBULATORY SURGERY CENTER
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-TYPE-CD,2084,084X MEDICARE SS SPECIAL FACILITY FREESTANDING BIRTHING CENTER
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-TYPE-CD,2085,085X MEDICARE SS CAH CRITICAL ACCESS HOSPITAL
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-TYPE-CD,2086,086X MEDICARE SS SPECIAL FACILITY RESIDENTIAL FACILITY
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-TYPE-CD,2087,087X MEDICARE SS FREESTANDING NON-RESIDENTIAL OPIOID TREATMENT PROGRAM (EFFECTIVE 1/1/21)
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-TYPE-CD,2088,088X MEDICARE SS RESERVED FOR NATIONAL ASSIGNMENT
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-TYPE-CD,2089,089X MEDICARE SS SPECIAL FACILITY OR ASC SURGERY-OTHER
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-TYPE-CD,2091,091X MEDICARE SS RESERVED FOR NATIONAL ASSIGNMENT
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-TYPE-CD,2092,092X MEDICARE SS RESERVED FOR NATIONAL ASSIGNMENT
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-TYPE-CD,2093,093X MEDICARE SS RESERVED FOR NATIONAL ASSIGNMENT
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-TYPE-CD,2094,094X MEDICARE SS RESERVED FOR NATIONAL ASSIGNMENT
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-TYPE-CD,2095,095X MEDICARE SS RESERVED FOR NATIONAL ASSIGNMENT
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-TYPE-CD,2096,096X MEDICARE SS RESERVED FOR NATIONAL ASSIGNMENT
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-TYPE-CD,2097,097X MEDICARE SS RESERVED FOR NATIONAL ASSIGNMENT
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-TYPE-CD,2098,098X MEDICARE SS RESERVED FOR NATIONAL ASSIGNMENT
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-TYPE-CD,2099,099X MEDICARE SS RESERVED FOR NATIONAL ASSIGNMENT
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-TYPE-CD,2700,PROF MEDICARE SS PART B PROFESSIONAL
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-TYPE-CD,2800,DME MEDICARE SS DME
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-TYPE-CD,2900,HOSPICE NOTICE OF ELECTION
