name,type,kind,null?,default,primary key,unique key,check,expression,comment,policy name,privacy domain
CLM_BILL_FAC_TYPE_CD,VARCHAR(1),COLUMN,N,,N,N,,,A CODE CLASSIFYING THE TYPE OF SERVICE PROVIDED TO A BENEFICIARY ON AN INSTITUTIONAL CLAIM. IT IS THE SECOND DIGIT OF THE TYPE OF BILL (TOB).    REFERENCE TABLE: CLM_BILL_CLSFCTN_CD,,
CLM_BILL_FREQ_CD,VARCHAR(1),COLUMN,N,,N,N,,,A CODE INDICATING THE SEQUENCE OF AN INSTITUTIONAL CLAIM IN THE BENEFICIARYS CURRENT EPISODE OF CARE. IT IS THE THIRD DIGIT OF THE TYPE OF BILL (TOB).    REFERENCE TABLE: CLM_BILL_FREQ_CD,,
CLM_COINSRNC_1ST_YR_DAY_CNT,"NUMBER(3,0)",COLUMN,Y,,N,N,,,"EFFECTIVE WITH NCH VERSION H, THE COUNT OF THE NUMBER OF COINSURANCE DAYS DURING THE FIRST YEAR OF THE BILL (USED FOR INTERNAL CWFMQA EDITING PURPOSES).  NOTE:  BEGINNING WITH NCH WEEKLY PROCESS DATE 10/3/97 THIS FIELD WAS POPULATED WITH DATA. CLAIMS PROCESSED PRIOR TO 10/3/97 SHOULD CONTAIN ZEROES IN THIS FIELD.  EXCEPTION:  DURING THE VERSION H CONVERSION INVALID DATA MAY HAVE BEEN POPULATED FOR PRIOR PERIODS.  DISREGARD ANY DATA IN THIS FIELD ON CLAIMS WITH NCH WEEKLY PROCESS DATE EARLIER THAN 10/3/97. [NCH]",,
CLM_COINSRNC_SCND_YR_DAY_CNT,"NUMBER(3,0)",COLUMN,Y,,N,N,,,"EFFECTIVE WITH NCH VERSION H, THE COUNT OF THE NUMBER OF COINSURANCE DAYS DURING THE SECOND YEAR OF THE BILL WHICH SPANS TWO YEARS (USED FOR INTERNAL CWFMQA EDITING PURPOSES.)    NOTE:  BEGINNING WITH NCH WEEKLY PROCESS DATE 10/3/97 THIS FIELD WAS POPULATED WITH DATA. CLAIMS PROCESSED PRIOR TO 10/3/97 SHOULD CONTAIN ZEROES IN THIS FIELD.  EXCEPTION: DURING THE NCH VERSION H CONVERSION INVALID DATA MAY HAVE BEEN POPULATED FOR PRIOR PERIODS.  DISREGARD ANY DATA IN THIS FIELD ON CLAIMS WITH NCH WEEKLY PROCESS DATE EARLIER THAN 10/3/97. [NCH]",,
CLM_DRG_PEER_GRP_CD,VARCHAR(3),COLUMN,N,,N,N,,,"NOT DEFINED, BECAUSE THIS COLUMN IS CURRENTLY NOT POPULATED IN THE IDR AND THE DATA IS NOT PROVIDED BY THE SOURCE.",,
CLM_DSCHRG_CD,VARCHAR(2),COLUMN,N,,N,N,,,"NOT DEFINED, BECAUSE THIS COLUMN IS CURRENTLY NOT POPULATED IN THE IDR AND THE DATA IS NOT PROVIDED BY THE SOURCE.",,
CLM_DSCHRG_HR,"NUMBER(2,0)",COLUMN,Y,,N,N,,,THE HOUR THE BENEFICIARY WAS DISCHARGED FROM THE HOSPITAL.,,
CLM_EHR_ADJSTMT_AMT,"NUMBER(9,2)",COLUMN,Y,,N,N,,,THIS FIELD IDENTIFIES THE PAYMENT ADJUSTMENT AMOUNT FOR HOSPITALS THAT ARE NOT MEANINGFUL USERS OF CERTIFIED ELECTRONIC HEALTH RECORD (EHR) TECHNOLOGY.,,
CLM_ESRD_REIMBRSMT_CD,VARCHAR(1),COLUMN,N,,N,N,,,"EFFECTIVE WITH NCH  VERSION H, THE CODE DENOTING THE METHOD OF REIMBURSEMENT SELECTED BY THE ESRD BENE FOR HOME DIALYSIS (I.E. WHETHER HOME SUPPLIES ARE PURCHASED THROUGH A FACILITY OR FROM A SUPPLIER.)    NOTE:  BEGINNING WITH NCH WEEKLY PROCESS DATE 10/3/97 THIS FIELD WAS POPULATED WITH DATA. CLAIMS PROCESSED PRIOR TO 10/3/97 WILL CONTAIN SPACES IN THIS FIELD. [NCH]",,
CLM_FI_ACTN_CD,VARCHAR(1),COLUMN,N,,N,N,,,THE TYPE OF ACTION REQUESTED BY THE INTERMEDIARY TO BE TAKEN ON AN INSTITUTIONAL CLAIM.,,
CLM_HHA_RFRL_CD,VARCHAR(1),COLUMN,N,,N,N,,,"EFFECTIVE WITH NCH VERSION I, THE CODE USED TO IDENTIFY THE MEANS BY WHICH THE BENEFICIARY WAS REFERRED FOR HOME HEALTH SERVICES.    NOTE:  BEGINNING 10/1/00, THIS FIELD WILL BE POPULATED WITH DATA.  CLAIMS PROCESSED PRIOR TO 10/1/00 WILL CONTAIN SPACES IN THIS FIELD. [NCH]",,
CLM_HHA_LUP_IND_CD,VARCHAR(1),COLUMN,N,,N,N,,,"EFFECTIVE WITH NCH VERSION I, THE CODE USED TO IDENTIFY THOSE HOME HEALTH PPS CLAIMS THAT HAVE 4 VISITS OR LESS IN A 60-DAY EPISODE. IF AN HHA PROVIDES 4 VISITS OR LESS, THEY WILL BE REIMBURSED BASED ON A NATIONAL STANDARDIZED PER VISIT RATE INSTEAD OF HHRGS.    NOTE:  BEGINNING 10/1/00, THIS FIELD WILL BE POPULATED WITH DATA.  CLAIMS PROCESSED PRIOR TO 10/1/00 WILL CONTAIN SPACES. [NCH]",,
CLM_HIPPS_MODEL_BNDLD_PMT_AMT,"NUMBER(11,2)",COLUMN,Y,,N,N,,,"FOR HOSPITALS PARTICIPATING IN BPCI MODEL 1, THIS FIELD REPRESENTS THE AMOUNT THE CLAIM WAS REDUCED BY.",,
CLM_HIPPS_READMSN_RDCTN_AMT,"NUMBER(11,2)",COLUMN,Y,,N,N,,,THIS FIELD REPRESENTS THE HOSPITAL READMISSION REDUCTION PROGRAM AMOUNT.  THIS IS A REDUCTION TO THE CLAIM FOR READMISSIONS.,,
CLM_HIPPS_UNCOMPD_CARE_AMT,"NUMBER(11,2)",COLUMN,Y,,N,N,,,THIS IS A PAYMENT FOR DSH HOSPITALS AS PART OF SECTION 3133 OF ACA.  IT REPRESENTS THE UNCOMPENSATED CARE AMOUNT OF THE PAYMENT.,,
CLM_HIPPS_VBP_AMT,"NUMBER(11,2)",COLUMN,Y,,N,N,,,"THIS FIELD REPRESENTS THE HOSPITAL VALUE BASED PURCHASING AMOUNT.  THIS COULD BE AN ADDITIONAL PAYMENT ON THE CLAIM OR A REDUCTION, DEPENDING ON THE HOSPITALÒ² SCORE.",,
CLM_INSTNL_CVRD_DAY_CNT,"NUMBER(15,4)",COLUMN,Y,,N,N,,,"THE NUMBER OF INPATIENT DAYS COVERED BY THE PRIMARY PROVIDER.  FOR MEDICARE IP & HOSPICE, THE NUMBER OF COVERED DAYS OF CARE THAT ARE CHARGEABLE TO MEDICARE FACILITY UTILIZATION THAT INCLUDES FULL DAYS, COINSURANCE DAYS, AND LIFETIME RESERVE DAYS. [HRMZ]",,
CLM_INSTNL_DAY_CNT,"NUMBER(5,0)",COLUMN,Y,,N,N,,,THE NUMBER OF INPATIENT DAYS FOR THE INSTITUTIONAL CLAIM.,,
CLM_INSTNL_DRG_OUTLIER_DAY_CNT,"NUMBER(4,0)",COLUMN,Y,,N,N,,,THE NUMBER OF DAYS NOT COVERED BY NORMAL DRG PRICING.,,
CLM_INSTNL_DRG_OUTLIER_AMT,"NUMBER(15,2)",COLUMN,Y,,N,N,,,"ON AN INSTITUTIONAL CLAIM, THE ADDITIONAL PAYMENT AMOUNT APPROVED BY THE PEER REVIEW ORGANIZATION DUE TO AN OUTLIER SITUATION FOR A BENEFICIARYS STAY UNDER THE PROSPECTIVE PAYMENT SYSTEM, WHICH HAS BEEN CLASSIFIED INTO A SPECIFIC DIAGNOSIS RELATED GROUP. [NCH]",,
CLM_INSTNL_NCVRD_DAY_CNT,"NUMBER(15,4)",COLUMN,Y,,N,N,,,THE NUMBER OF INPATIENT DAYS OF CARE NOT COVERED BY THE PRIMARY PROVIDER OR BY MEDICARE FACILITY UTILIZATION. [HRMZ],,
CLM_INSTNL_MDCR_COINS_DAY_CNT,"NUMBER(4,0)",COLUMN,Y,,N,N,,,"THE COUNT OF THE TOTAL NUMBER OF COINSURANCE DAYS INVOLVED WITH THE BENEFICIARYS STAY IN A FACILITY.  [NCH, HRMZ]  FOR MEDICAID, THE NUMBER OF COVERED INPATIENT HOSPITAL DAYS OCCURRING AFTER THE 60TH DAY AND BEFORE THE 91ST DAY, OR THE NUMBER OF COVERED INPATIENT SKILLED NURSING FACILITY DAYS OCCURRING AFTER THE 20TH DAY AND BEFORE THE 101ST DAY OF THE BENEFIT PERIOD. [HRMZ]",,
CLM_INSTNL_CVRD_LVE_DAY_CNT,"NUMBER(5,0)",COLUMN,Y,,N,N,,,THE NUMBER OF COVERED LEAVE DAYS FOR A BENEFICIARY.,,
CLM_INSTNL_DRG_BASE_AMT,"NUMBER(15,2)",COLUMN,Y,,N,N,,,THE NORMAL AMOUNT PAID FOR THE DRG.,,
CLM_INSTNL_PER_DIEM_AMT,"NUMBER(15,2)",COLUMN,Y,,N,N,,,"THE MAXIMUM AMOUNT A PROVIDER CAN BE PAID FOR EACH DAY OF CARE.  [HRMZ]  FOR MEDICARE IP, THE AMOUNT OF THE ESTABLISHED REIMBURSABLE COSTS FOR THE CURRENT YEAR DIVIDED BY THE ESTIMATED MEDICARE DAYS FOR THE CURRENT YEAR (ALL PPS CLAIMS), AS CALCULATED BY THE FI AND REIMBURSEMENT STAFF.  ITEMS REIMBURSED AS A PASS THROUGH INCLUDE CAPITAL-RELATED COSTS; DIRECT MEDICAL EDUCATION COSTS; KIDNEY ACQUISITION COSTS FOR HOSPITALS APPROVED AS RTCS; AND BAD DEBTS (PER PROVIDER REIMBURSEMENT MANUAL, PART 1, SECTION 2405.2)  ** NOTE: PASS THROUGH ARE NOT INCLUDED IN THE CLAIM PAYMENT AMOUNT. [NCH, HRMZ]",,
CLM_INSTNL_PRFNL_AMT,"NUMBER(11,2)",COLUMN,Y,,N,N,,,"FOR INPATIENT AND OUTPATIENT CLAIMS, THE AMOUNT OF PHYSICIAN AND OTHER PROFESSIONAL CHARGES COVERED UNDER MEDICARE PART B (E.G. IF COMPUTING INTERIM PAYMENT THESE CHARGES ARE DEDUCTED)",,
CLM_INSTNL_HOSP_GRP_AMT,"NUMBER(15,2)",COLUMN,Y,,N,N,,,THE RATE PAID FOR THE PROVIDERS HOSPITAL GROUP.,,
CLM_INSTNL_LTC_RSRV_DAY_CNT,"NUMBER(15,4)",COLUMN,Y,,N,N,,,THE NUMBER OF DAYS A LTC BED WAS RESERVED WHILE THE BENEFICIARY WAS IN THE HOSPITAL.,,
CLM_INSTNL_ALOWNC_LVE_DAY_CNT,"NUMBER(9,2)",COLUMN,Y,,N,N,,,THE NUMBER OF FACILITY DAYS PLUS LEAVE DAYS MULTIPLIED BY THE PER DIEM. THIS ALLOWANCE APPLICABLE TO FACILITY AND LEAVE DAYS.,,
CLM_INSTNL_ALOWNC_HOSP_DAY_CNT,"NUMBER(9,2)",COLUMN,Y,,N,N,,,THE NUMBER OF HOSPITAL DAYS MULTIPLIED BY 1/3RD THE PER DIEM. THIS ALLOWANCE APPLICABLE TO HOSPITAL RESERVE BED DAYS.,,
CLM_INSTNL_ICFMR_MDCD_DAY_CNT,"NUMBER(5,0)",COLUMN,Y,,N,N,,,DAYS PAID BY MEDICAID FOR INTERMEDIATE CARE FACILITY FOR THE MENTALLY RETARDED (ICFMR).,,
CLM_IP_PRO_APRVL_CD,VARCHAR(1),COLUMN,N,,N,N,,,"THE PEER REVIEW ORGANIZATION (PRO) DETERMINATION ON THE TYPE OF APPROVAL OR DENIAL OF AN INPATIENT CLAIM.  [NCH]  THESE ORGANIZATIONS ARE CURRENTLY CALL QUALITY IMPROVEMENT ORGANIZATIONS (QIOS).    DERIVATIONS :  SET BASED UPON PRESENCE OF CONDITION CODE EQUAL TO C1, C3, C4, C5, C6 OR C7.  1 = APPROVED BY THE PRO AS BILLED - CODE INDICATES THAT THE CLAIM HAS BEEN REVIEWED BY THE PRO AND HAS BEEN FULLY APPROVED INCLUDING ANY DAY OR COST OUTLIERS.  2 = AUTOMATIC APPROVAL - DOES NOT APPLY TO MEDICARE CLAIM.  3 = PARTIAL APPROVAL - CODE INDICATES THE BILL HAS BEEN REVIEWED BY THE PRO, AND SOME PORTION (DAYS OR SERVICES) HAS BEEN DENIED.  THE FROM/THRU DATES OF THE APPROVED PORTION OF THE STAY, EXCLUDING GRACE DAYS AND ANY PERIOD AT A NONCOVERED LEVEL OF CARE ARE SHOWN ON THE BILL.  4 = ADMISSION DENIED - CODE INDICATES THE PATIENTS NEED FOR INPATIENT SERVICES WAS REVIEWED UPON ADMISSION AND THE PRO FOUND THAT THE STAY WAS NOT MEDICALLY NECESSARY.  5 = POST PAYMENT REVIEW - CODE INDICATES THAT ANY MEDICAL REVIEW WILL BE COMPLETED AFTER THE CLAIM IS PAID.   THE BILL MAY BE A DAY OUTLIER, PART OF THE SAMPLE REVIEW, OR MAY NOT BE REVIEWED.  6 = PRE-ADMISSION AUTHORIZATION - PRE-ADMISSION AUTHORIZATION OBTAINED, BUT SERVICES NOT REVIEWED BY THE PRO.  7 THRU 9 = RESERVED.",,
CLM_KRON_IND_CD,VARCHAR(1),COLUMN,N,,N,N,,,"EFFECTIVE WITH NCH VERSION H, ON INPATIENT CLAIMS ONLY, THE CODE INDICATING THAT THE BILL MUST FORCE A NEW SPELL EVEN IF IT IS WITHIN 60 DAYS OF A PRIOR SPELL.  NOTE:  BEGINNING WITH NCH WEEKLY PROCESS DATE 10/3/97 THIS FIELD WAS POPULATED WITH DATA. CLAIMS PROCESSED PRIOR TO 10/3/97 WILL CONTAIN SPACES IN THIS FIELD. [NCH]",,
CLM_MDCD_DRG_CD,VARCHAR(4),COLUMN,N,,N,N,,,"NOT DEFINED, BECAUSE THIS COLUMN IS CURRENTLY NOT POPULATED IN THE IDR AND THE DATA IS NOT PROVIDED BY THE SOURCE.",,
CLM_LCL_DRG_PEER_GRP_CD,VARCHAR(10),COLUMN,N,,N,N,,,"NOT DEFINED, BECAUSE THIS COLUMN IS CURRENTLY NOT POPULATED IN THE IDR AND THE DATA IS NOT PROVIDED BY THE SOURCE.",,
CLM_MDCD_INFO_CD,VARCHAR(4),COLUMN,N,,N,N,,,"EFFECTIVE WITH VERSION G, THE MEDICAID INFORMATION SUPPLIED BY THE CONTRACTOR TO MEDICAID.",,
CLM_MDCD_INSRR_ID,VARCHAR(20),COLUMN,Y,,N,N,,,MEDICAID PROVIDER IDENTIFICATION NUMBER,,
CLM_MDCR_HHA_TOT_VISIT_CNT,"NUMBER(5,0)",COLUMN,Y,,N,N,,,"EFFECTIVE WITH NCH VERSION H, THE COUNT OF THE NUMBER OF HHA VISITS AS DERIVED BY CWF.   NOTE1:  DURING THE NCH VERSION H CONVERSION THIS FIELD WAS POPULATED WITH DATA THROUGHOUT HISTORY (BACK TO SERVICE YEAR 1991) USING THE CWF DERIVATION RULE (UNITS ASSOCIATED WITH REVENUE CENTER CODES 042X, 043X, 044X, 055X, 056X, 057X, 058X AND 059X. VALUE 999 WILL BE DISPLAYED IF THE SUM OF THE REVENUE CENTER UNIT COUNT EQUALS OR EXCEEDS 999.  NOTE2:  EFFECTIVE 7/1/99, ALL HHA CLAIMS RECEIVED WITH SERVICE FROM DATES 7/1/99 AND AFTER WILL BE PROCESSED AS IF THE UNITS FIELD CONTAINS THE 15 MINUTE INTERVAL COUNT; AND EACH VISIT REVENUE CODE LINE ITEM WILL BE COUNTED AS ONE VISIT.  THIS FIELD IS CALCULATED CORRECTLY; BUT THOSE USERS WHO DERIVE THE COUNT THEMSELVES THEY WILL HAVE TO REVISE THEIR ROUTINE.  NO LONGER IS THE COUNT DERIVED BY ADDING UP THE UNITS FIELDS ASSOCIATED WITH THE HHA VISIT REVENUE CODES. [NCH]",,
CLM_MDCR_HOSPC_PRD_CNT,"NUMBER(1,0)",COLUMN,Y,,N,N,,,THE COUNT OF THE NUMBER OF HOSPICE PERIOD TRAILERS PRESENT FOR THE BENEFICIARYS RECORD.  PRIOR TO BBA A BENEFICIARY WAS ENTITLED TO A MAXIMUM OF 4 HOSPICE BENEFIT PERIODS THAT MAY BE ELECTED IN LIEU OF STANDARD PART A HOSPITAL BENEFITS.  THE BBA CHANGED THE HOSPICE BENEFIT TO THE FOLLOWING:  2 INITIAL 90 DAY PERIODS FOLLOWED BY AN UNLIMITED NUMBER OF 60 DAY PERIODS (EFFECTIVE 8/5/97). [NCH]    EDIT RULES :    RANGE: 1 THRU 3: 1 = 1ST 90-DAY PERIOD; 2 = 2ND 90 DAY PERIOD AND 3 = 60-DAY PERIOD (3 OR GREATER PERIODS),,
CLM_MDCR_INSTNL_BENE_PD_AMT,"NUMBER(11,2)",COLUMN,Y,,N,N,,,"EFFECTIVE WITH NCH VERSION H, THE AMOUNT PAID, FROM THE MEDICARE TRUST FUND, TO THE BENEFICIARY FOR THE SERVICES REPORTED ON THE OUTPATIENT CLAIM.  NOTE:  BEGINNING WITH NCH WEEKLY PROCESS DATE 10/3/97 THIS FIELD WAS POPULATED WITH DATA. CLAIMS PROCESSED PRIOR TO 10/3/97 WILL CONTAIN ZEROES IN THIS FIELD. [NCH]",,
CLM_MDCR_INSTNL_BUSNS_SGMT_CD,VARCHAR(4),COLUMN,Y,,N,N,,,THE BUSINESS SEGMENT IDENTIFIER ON THE CLAIM.,,
CLM_MDCR_INSTNL_MCO_PD_SW,VARCHAR(1),COLUMN,Y,,N,N,,,A SWITCH INDICATING WHETHER OR NOT A MANAGED CARE ORGANIZATION (MCO) HAS PAID THE PROVIDER FOR AN INSTITUTIONAL CLAIM. [NCH],,
CLM_MDCR_INSTNL_PRMRY_PYR_AMT,"NUMBER(11,2)",COLUMN,Y,,N,N,,,"THE AMOUNT OF A PAYMENT MADE ON BEHALF OF A MEDICARE BENEFICIARY BY A PRIMARY PAYER OTHER THAN MEDICARE, THAT THE PROVIDER IS APPLYING TO COVERED MEDICARE CHARGES ON AN INSTITUTIONAL, CARRIER, OR DMERC CLAIM. [NCH]",,
CLM_MDCR_INSTNL_TOT_CHRG_AMT,"NUMBER(11,2)",COLUMN,Y,,N,N,,,"EFFECTIVE WITH NCH VERSION G, THE TOTAL CHARGES FOR ALL SERVICES INCLUDED ON THE INSTITUTIONAL CLAIM. THIS FIELD IS REDUNDANT WITH REVENUE CENTER CODE 0001/TOTAL CHARGES. [NCH]",,
CLM_MDCR_IP_BENE_DDCTBL_AMT,"NUMBER(11,2)",COLUMN,Y,,N,N,,,"THE AMOUNT OF THE DEDUCTIBLE THE BENEFICIARY PAID FOR INPATIENT SERVICES, AS ORIGINALLY SUBMITTED ON THE INSTITUTIONAL CLAIM.[NCH]     NCH DERIVATION :      DERIVED FROM:      CLM_VAL_CD      CLM_VAL_AMT    DERIVATION RULE:  BASED ON THE PRESENCE OF VALUE CODE EQUAL TO A1, B1, OR C1 MOVE THE CORRESPONDING VALUE AMOUNT TO THE NCH_BENE_IP_DDCTBL_AMT. [NCH]",,
CLM_MDCR_IP_1ST_YR_RATE_AMT,"NUMBER(11,2)",COLUMN,Y,,N,N,,,"EFFECTIVE WITH NCH VERSION H, THE CHARGE FOR EACH DAY OF COINSURANCE DURING THE FIRST YEAR IN THE BILL (USED FOR INTERNAL CWFMQA EDITING PURPOSES).  NOTE:  BEGINNING WITH NCH WEEKLY PROCESS DATE 10/3/97 THIS FIELD WAS POPULATED WITH DATA. CLAIMS PROCESSED PRIOR TO 10/3/97 SHOULD CONTAIN ZEROES IN THIS NCH FIELD.  EXCEPTION: DURING THE NCH VERSION H CONVERSION INVALID DATA MAY HAVE BEEN POPULATED FOR PRIOR PERIODS.   DISREGARD ANY DATA PRESENT IN THIS FIELD ON CLAIMS WITH NCH WEEKLY PROCESS DATE EARLIER THAN 10/3/97. [NCH]",,
CLM_MDCR_IP_CR_DAY_CNT,"NUMBER(3,0)",COLUMN,Y,,N,N,,,THE NUMBER OF DAYS ON AN INSTITUTIONAL CLAIM WHICH WOULD HAVE BEEN MEDICARE COVERED DAYS IF ANOTHER PRIMARY PAYER WERE NOT INVOLVED OR IF A BENEFICIARY HAD FEWER DAYS AVAILABLE THAN WERE NEEDED BY A PPS BILL. [NCH],,
CLM_MDCR_IP_PRIOR_PSYCH_CNT,"NUMBER(3,0)",COLUMN,Y,,N,N,,,"EFFECTIVE WITH NCH VERSION H, THE NUMBER OF DAYS IN A PSYCHIATRIC HOSPITAL PRIOR TO THE ENTITLEMENT TO MEDICARE.    NOTE:  BEGINNING WITH NCH WEEKLY PROCESS DATE 10/3/97 THIS FIELD WAS POPULATED WITH DATA. CLAIMS PROCESSED PRIOR TO 10/3/97 WILL CONTAIN ZEROES IN THIS FIELD. [NCH]",,
CLM_MDCR_IP_PRO_GRC_CNT,"NUMBER(1,0)",COLUMN,Y,,N,N,,,"ON AN INSTITUTIONAL CLAIM, THE NUMBER OF DAYS DETERMINED BY A PEER REVIEW ORGANIZATION (PRO) TO BE NECESSARY TO ARRANGE POST-DISCHARGE CARE. [NCH]    DERIVATIONS :   DERIVED FROM:   CLM_VAL_CD     CLM_VAL_AMT   DERIVATION RULES:    BASED ON THE PRESENCE OF VALUE CODE EQUAL TO 46 MOVE THE CORRESPONDING VALUE AMOUNT TO THE NCH_IP_PRO_GRC_DAY_CNT.",,
CLM_MDCR_IP_PPS_CPTL_FSP_AMT,"NUMBER(11,2)",COLUMN,Y,,N,N,,,"EFFECTIVE 3/2/92, THE AMOUNT OF THE FEDERAL SPECIFIC PORTION OF THE PPS PAYMENT FOR CAPITAL. [NCH]",,
CLM_MDCR_IP_PPS_CPTL_HRMLS_AMT,"NUMBER(11,2)",COLUMN,Y,,N,N,,,"EFFECTIVE 3/2/92, THIS AMOUNT IS THE HOLD HARMLESS AMOUNT PAYABLE FOR OLD CAPITAL AS COMPUTED BY PRICER FOR PROVIDERS WITH A PAYMENT CODE EQUAL TO A. THE HOLD HARMLESS AMOUNT-OLD CAPITAL IS 100 PERCENT OF THE REASONABLE COSTS OF OLD CAPITAL FOR SOLE COMMUNITY SOLE COMMUNITY HOSPITALS, OR 85 PERCENT OF THE REASONABLE COSTS ASSOCIATED WITH OLD CAPITAL FOR ALL OTHER HOSPITALS, PLUS A PAYMENT FOR NEW CAPITAL. [NCH]",,
CLM_MDCR_IP_PPS_CPTL_HSP_AMT,"NUMBER(11,2)",COLUMN,Y,,N,N,,,"EFFECTIVE 3/2/92, THE HOSPITAL SPECIFIC PORTION OF THE PPS PAYMENT FOR CAPITAL. [NCH]",,
CLM_MDCR_IP_PPS_CPTL_IME_AMT,"NUMBER(11,2)",COLUMN,Y,,N,N,,,"EFFECTIVE 3/2/92, THE AMOUNT OF THE INDIRECT MEDICAL EDUCATION (IME) (REIMBURSABLE AMOUNT FOR TEACHING HOSPITALS ONLY; AN ADDED AMOUNT PASSED BY CONGRESS TO AUGMENT NORMAL PPS PAYMENTS FOR TEACHING HOSPITALS TO COMPENSATE THEM FOR HIGHER PATIENT COSTS RESULTING FROM MEDICAL EDUCATION PROGRAMS FOR INTERNS AND RESIDENTS) PORTION OF THE PPS PAYMENT FOR CAPITAL. [NCH]",,
