SYSTEM,CODE,DISPLAY
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0121,ROOM & BOARD - SEMI-PRIVATE TWO BEDS - MEDICAL/SURGICAL/GYN
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0122,ROOM & BOARD - SEMI-PRIVATE TWO BEDS - OBSTETRICS (OB)
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0123,ROOM & BOARD - SEMI-PRIVATE TWO BEDS - PEDIATRIC
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0124,ROOM & BOARD - SEMI-PRIVATE TWO BEDS - PSYCHIATRIC
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0125,ROOM & BOARD - SEMI-PRIVATE TWO BEDS - HOSPICE
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0126,ROOM & BOARD - SEMI-PRIVATE TWO BEDS - DETOXIFICATION
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0127,ROOM & BOARD - SEMI-PRIVATE TWO BEDS - ONCOLOGY
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0128,ROOM & BOARD - SEMI-PRIVATE TWO BEDS - REHABILITATION
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0129,ROOM & BOARD - SEMI-PRIVATE TWO BEDS - OTHER
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0130,ROOM & BOARD - SEMI-PRIVATE - THREE AND FOUR BEDS - GENERAL CLASSIFICATION
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0131,ROOM & BOARD - SEMI-PRIVATE - THREE AND FOUR BEDS - MEDICAL/SURGICAL/GYN
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0132,ROOM & BOARD - SEMI-PRIVATE - THREE AND FOUR BEDS - OBSTETRICS (OB)
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0133,ROOM & BOARD - SEMI-PRIVATE - THREE AND FOUR BEDS - PEDIATRIC
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0134,ROOM & BOARD - SEMI-PRIVATE - THREE AND FOUR BEDS - PSYCHIATRIC
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0135,ROOM & BOARD - SEMI-PRIVATE - THREE AND FOUR BEDS - HOSPICE
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0136,ROOM & BOARD - SEMI-PRIVATE - THREE AND FOUR BEDS - DETOXIFICATION
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0137,ROOM & BOARD - SEMI-PRIVATE - THREE AND FOUR BEDS - ONCOLOGY
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0138,ROOM & BOARD - SEMI-PRIVATE - THREE AND FOUR BEDS - REHABILITATION
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0139,ROOM & BOARD - SEMI-PRIVATE - THREE AND FOUR BEDS - OTHER
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0140,ROOM & BOARD - DELUXE PRIVATE - GENERAL CLASSIFICATION
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0141,ROOM & BOARD - DELUXE PRIVATE - MEDICAL/SURGICAL/GYN
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0142,ROOM & BOARD - DELUXE PRIVATE - OBSTETRICS (OB)
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0143,ROOM & BOARD - DELUXE PRIVATE - PEDIATRIC
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0144,ROOM & BOARD - DELUXE PRIVATE - PSYCHIATRIC
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0145,ROOM & BOARD - DELUXE PRIVATE - HOSPICE
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0146,ROOM & BOARD - DELUXE PRIVATE - DETOXIFICATION
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0147,ROOM & BOARD - DELUXE PRIVATE - ONCOLOGY
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0148,ROOM & BOARD - DELUXE PRIVATE - REHABILITATION
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0149,ROOM & BOARD - DELUXE PRIVATE - OTHER
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0150,ROOM & BOARD - WARD  - GENERAL CLASSIFICATION
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0151,ROOM & BOARD - WARD  - MEDICAL/SURGICAL/GYN
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0152,ROOM & BOARD - WARD  - OBSTETRICS (OB)
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0153,ROOM & BOARD - WARD  - PEDIATRIC
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0154,ROOM & BOARD - WARD  - PSYCHIATRIC
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0155,ROOM & BOARD - WARD - HOSPICE
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0156,ROOM & BOARD - WARD - DETOXIFICATION
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0157,ROOM & BOARD - WARD - ONCOLOGY
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0158,ROOM & BOARD - WARD - REHABILITATION
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0159,ROOM & BOARD - WARD - OTHER
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0160,ROOM & BOARD - OTHER - GENERAL CLASSIFICATION
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0164,ROOM & BOARD - OTHER - STERILE ENVIRONMENT
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0167,ROOM & BOARD - OTHER - SELF CARE
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0169,ROOM & BOARD - OTHER - OTHER
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0170,NURSERY - GENERAL CLASSIFICATION
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0171,NURSERY - NEWBORN - LEVEL I
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0172,NURSERY - NEWBORN - LEVEL II
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0173,NURSERY - NEWBORN - LEVEL III
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0174,NURSERY - NEWBORN - LEVEL IV
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0179,NURSERY - OTHER NURSERY
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0180,LEAVE OF ABSENCE - GENERAL CLASSIFICATION
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0182,LEAVE OF ABSENCE - PATIENT CONVENIENCE
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0183,LEAVE OF ABSENCE - THERAPEUTIC LEAVE
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0185,LEAVE OF ABSENCE - NURSING HOME (FOR HOSPITALIZATION)
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0189,LEAVE OF ABSENCE - OTHER LOA
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0190,SUBACUTE CARE - GENERAL CLASSIFICATION
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0191,SUBACUTE CARE - SUBACUTE CARE - LEVEL I
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0192,SUBACUTE CARE - SUBACUTE CARE - LEVEL II
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0193,SUBACUTE CARE - SUBACUTE CARE - LEVEL III
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0194,SUBACUTE CARE - SUBACUTE CARE - LEVEL IV
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0199,SUBACUTE CARE - OTHER SUBACUTE CARE
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0200,INTENSIVE CARE UNIT - GENERAL CLASSIFICATION
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0201,INTENSIVE CARE UNIT - SURGICAL
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0202,INTENSIVE CARE UNIT - MEDICAL
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0203,INTENSIVE CARE UNIT - PEDIATRIC
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0204,INTENSIVE CARE UNIT - PSYCHIATRIC
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0206,INTENSIVE CARE UNIT - INTERMEDIATE ICU
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0207,INTENSIVE CARE UNIT - BURN CARE
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0208,INTENSIVE CARE UNIT - TRAUMA
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0209,INTENSIVE CARE UNIT - OTHER INTENSIVE CARE
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0210,CORONARY CARE UNIT - GENERAL CLASSIFICATION
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0211,CORONARY CARE UNIT - MYOCARDIAL INFARCTION
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0212,CORONARY CARE UNIT - PULMONARY CARE
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0213,CORONARY CARE UNIT - HEART TRANSPLANT
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0214,CORONARY CARE UNIT - INTERMEDIATE CCU
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0219,CORONARY CARE UNIT - OTHER CORONARY CCU
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0220,SPECIAL CHARGES - GENERAL CLASSIFICATION
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0221,SPECIAL CHARGES - ADMISSION CHARGES
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0222,SPECIAL CHARGES - TECHNICAL SUPPORT CHARGE
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0223,SPECIAL CHARGES - U.R. SERVICE CHARGE
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0224,"SPECIAL CHARGES - LATE DISCHARGE, MEDICALLY NECESSARY"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0229,SPECIAL CHARGES - OTHER SPECIAL CHARGES
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0230,INCREMENTAL NURSING CHARGE - GENERAL CLASSIFICATION
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0231,INCREMENTAL NURSING CHARGE - NURSERY
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0232,INCREMENTAL NURSING CHARGE  - OB
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0233,INCREMENTAL NURSING CHARGE - ICU
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0234,INCREMENTAL NURSING CHARGE - CCU
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0235,INCREMENTAL NURSING CHARGE - HOSPICE
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0239,INCREMENTAL NURSING CHARGE  - OTHER
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0240,ALL INCLUSIVE ANCILLARY - GENERAL CLASSIFICATION
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0241,ALL INCLUSIVE ANCILLARY - BASIC
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0242,ALL INCLUSIVE ANCILLARY - COMPREHENSIVE
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0243,ALL INCLUSIVE ANCILLARY - SPECIALTY
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0249,ALL INCLUSIVE ANCILLARY - OTHER ALL INCLUSIVE ANCILLARY
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0250,"PHARMACY (ALSO SEE 063X, AN EXTENSION OF 025X) - GENERAL CLASSIFICATION"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0251,"PHARMACY (ALSO SEE 063X, AN EXTENSION OF 025X) - GENERIC DRUGS"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0252,"PHARMACY (ALSO SEE 063X, AN EXTENSION OF 025X) - NON-GENERIC DRUGS"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0253,"PHARMACY (ALSO SEE 063X, AN EXTENSION OF 025X) - TAKE HOME DRUGS"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0254,"PHARMACY (ALSO SEE 063X, AN EXTENSION OF 025X) - DRUGS INCIDENT TO OTHER DIAGNOSTIC SERVICES"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0255,"PHARMACY (ALSO SEE 063X, AN EXTENSION OF 025X) - DRUGS INCIDENT TO RADIOLOGY"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0256,"PHARMACY (ALSO SEE 063X, AN EXTENSION OF 025X) - EXPERIMENTAL DRUGS"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0257,"PHARMACY (ALSO SEE 063X, AN EXTENSION OF 025X) - NON-PRESCRIPTION"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0258,"PHARMACY (ALSO SEE 063X, AN EXTENSION OF 025X) - IV SOLUTIONS"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0259,"PHARMACY (ALSO SEE 063X, AN EXTENSION OF 025X) - OTHER PHARMACY"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0260,IV THERAPY - GENERAL CLASSIFICATION
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0261,IV THERAPY - INFUSION PUMP
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0262,IV THERAPY - IV THERAPY/PHARMACY SVCS
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0263,IV THERAPY - IV THERAPY/DRUG/SUPPLY/ DELIVERY
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0264,IV THERAPY - IV THERAPY/SUPPLIES
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0269,IV THERAPY - OTHER IV THERAPY
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0270,"MEDICAL/SURGICAL SUPPLIES AND DEVICES (ALSO SEE 062X, AN EXTENSION OF 027) - GENERAL CLASSIFICATION"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0271,"MEDICAL/SURGICAL SUPPLIES AND DEVICES (ALSO SEE 062X, AN EXTENSION OF 027X) - NON STERILE SUPPLY"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0272,"MEDICAL/SURGICAL SUPPLIES AND DEVICES (ALSO SEE 062X, AN EXTENSION OF 027X) - STERILE SUPPLY"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0273,"MEDICAL/SURGICAL SUPPLIES AND DEVICES (ALSO SEE 062X, AN EXTENSION OF 027X) - TAKE HOME SUPPLIES"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0274,"MEDICAL/SURGICAL SUPPLIES AND DEVICES (ALSO SEE 062X, AN EXTENSION OF 027X) - PROSTHETIC/ORTHOTIC DEVICES"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0275,"MEDICAL/SURGICAL SUPPLIES AND DEVICES (ALSO SEE 062 X, AN EXTENSION OF 027X) - PACEMAKER"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0276,"MEDICAL/SURGICAL SUPPLIES AND DEVICES (ALSO SEE 062X,  AN EXTENSION OF 027X) - INTRAOCULAR LENS"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0277,"MEDICAL/SURGICAL SUPPLIES AND DEVICES (ALSO SEE 062X, AN EXTENSION OF 027X) - OXYGEN-TAKE HOME"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0278,"MEDICAL/SURGICAL SUPPLIES AND DEVICES (ALSO SEE 062X, AN EXTENSION OF 027X) - OTHER IMPLANT"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0279,"MEDICAL/SURGICAL SUPPLIES AND DEVICES (ALSO SEE 062X, AN EXTENSION OF 027X) - OTHER SUPPLIES/DEVICES"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0280,ONCOLOGY - GENERAL CLASSIFICATION
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0289,ONCOLOGY - OTHER ONCOLOGY
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0290,DURABLE MEDICAL EQUIPMENT (OTHER THAN RENAL) - GENERAL CLASSIFICATION
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0291,DURABLE MEDICAL EQUIPMENT (OTHER THAN RENAL) - RENTAL
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0292,DURABLE MEDICAL EQUIPMENT (OTHER THAN RENAL) - PURCHASE OF NEW DME
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0293,DURABLE MEDICAL EQUIPMENT (OTHER THAN RENAL) - PURCHASE OF USED DME
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0294,DURABLE MEDICAL EQUIPMENT (OTHER THAN RENAL) - SUPPLIES/DRUGS FOR DME
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0299,DURABLE MEDICAL EQUIPMENT (OTHER THAN RENAL) - OTHER EQUIPMENT
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0300,LABORATORY - GENERAL CLASSIFICATION
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0301,LABORATORY - CHEMISTRY
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0302,LABORATORY - IMMUNOLOGY
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0303,LABORATORY - RENAL PATIENT (HOME)
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0304,LABORATORY - NON-ROUTINE DIALYSIS
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0305,LABORATORY - HEMATOLOGY
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0306,LABORATORY - BACTERIOLOGY & MICROBIOLOGY
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0307,LABORATORY - UROLOGY
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0309,LABORATORY - OTHER LABORATORY
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0310,LABORATORY PATHOLOGY - GENERAL CLASSIFICATION
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0311,LABORATORY PATHOLOGY - CYTOLOGY
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0312,LABORATORY PATHOLOGY - HISTOLOGY
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0314,LABORATORY PATHOLOGY - BIOPSY
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0319,LABORATORY PATHOLOGY - OTHER LABORATORY PATHOLOGY
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0320,RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0321,RADIOLOGY - DIAGNOSTIC - ANGIOCARDIOGRAPHY
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0322,RADIOLOGY - DIAGNOSTIC - ARTHROGRAPHY
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0323,RADIOLOGY - DIAGNOSTIC - ARTERIOGRAPHY
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0324,RADIOLOGY - DIAGNOSTIC - CHEST X-RAY
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0329,RADIOLOGY - DIAGNOSTIC - OTHER RADIOLOGY - DIAGNOSTIC
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0330,RADIOLOGY - THERAPEUTIC AND/OR CHEMOTHERAPY ADMINISTRATION - GENERAL CLASSIFICATION
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0331,RADIOLOGY - THERAPEUTIC AND/OR CHEMOTHERAPY ADMINISTRATION - CHEMOTHERAPY ADMIN - INJECTED
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0332,RADIOLOGY - THERAPEUTIC AND/OR CHEMOTHERAPY ADMINISTRATION - CHEMOTHERAPY ADMINISTRATION - ORAL
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0333,RADIOLOGY - THERAPEUTIC AND/OR CHEMOTHERAPY ADMINISTRATION - RADIATION THERAPY
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0335,RADIOLOGY - THERAPEUTIC AND/OR CHEMOTHERAPY ADMINISTRATION - CHEMOTHERAPY ADMIN - IV
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0339,RADIOLOGY - THERAPEUTIC AND/OR CHEMOTHERAPY ADMINISTRATION - OTHER RADIOLOGY - THERAPEUTIC
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0340,NUCLEAR MEDICINE - GENERAL CLASSIFICATION
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0341,NUCLEAR MEDICINE - DIAGNOSTIC
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0342,NUCLEAR MEDICINE - THERAPEUTIC
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0343,NUCLEAR MEDICINE - DIAGNOSTIC RADIOPHARMACEUTICALS
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0344,NUCLEAR MEDICINE - THERAPEUTIC RADIOPHARMACEUTICALS
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0349,NUCLEAR MEDICINE - OTHER NUCLEAR MEDICINE
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0350,CT SCAN - GENERAL CLASSIFICATION
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-REV-CNTR-CD,0351,CT SCAN - HEAD SCAN
